alg,suite,fid,dim,run,fbest,err,nfe,hit,time_sec
SciPyDE,cec2022,7,20,7,2093.093363329045,93.09336332904513,80100,0,48.68302297592163
LBFGSB,cec2022,7,20,7,3064.7578206646917,1064.7578206646917,4368,0,2.566675901412964
PSO,cec2022,7,20,7,2026.3673226038168,26.367322603816774,80100,0,54.99678015708923
GWO,cec2022,7,20,7,2049.7889941768394,49.788994176839424,80100,0,51.98352646827698
GA,cec2022,7,20,7,2033.7665197786523,33.76651977865231,80100,0,59.61285090446472
SSA,cec2022,7,20,7,2825.3403570208725,825.3403570208725,152100,0,101.80109477043152
NLSHADE-RSP,cec2022,7,20,8,2034.3999520351388,34.39995203513877,80002,0,45.747533559799194
LSHADE,cec2022,7,20,8,2024.188128503254,24.188128503253893,80100,0,49.61521601676941
JADE,cec2022,7,20,8,2026.8365555462324,26.836555546232375,80100,0,54.314650774002075
jSO,cec2022,7,20,8,2027.2188272716785,27.218827271678492,80334,0,52.65479803085327
Spiral-LSHADE,cec2022,7,20,8,2030.795442122998,30.79544212299811,80000,0,56.07639813423157
CMAES,cec2022,7,20,8,2025.6381504086812,25.638150408681213,73081,0,55.98338985443115
SciPyDE,cec2022,7,20,8,2094.285979217861,94.28597921786104,80100,0,52.71737813949585
LBFGSB,cec2022,7,20,8,3676.3125444716834,1676.3125444716834,2268,0,1.4859294891357422
PSO,cec2022,7,20,8,2039.2323774346432,39.23237743464324,80100,0,57.30575203895569
GWO,cec2022,7,20,8,2099.737846071043,99.7378460710429,80100,0,61.303242683410645
GA,cec2022,7,20,8,2028.8934483478251,28.893448347825142,80100,0,63.95181107521057
SSA,cec2022,7,20,8,3210.9416555382572,1210.9416555382572,152100,0,113.60377383232117
NLSHADE-RSP,cec2022,7,20,9,2033.4499227304293,33.44992273042931,80002,0,52.30608129501343
LSHADE,cec2022,7,20,9,2025.1045134086685,25.10451340866848,80100,0,54.658565521240234
JADE,cec2022,7,20,9,2029.7976849513684,29.79768495136841,80100,0,56.81641125679016
jSO,cec2022,7,20,9,2027.3152389048303,27.315238904830267,80334,0,52.29118013381958
Spiral-LSHADE,cec2022,7,20,9,2021.7430524128276,21.743052412827637,80000,0,57.59983968734741
CMAES,cec2022,7,20,9,2038.3069815948656,38.30698159486565,42421,0,33.53789019584656
SciPyDE,cec2022,7,20,9,2067.8978827984347,67.8978827984347,80100,0,55.377644538879395
LBFGSB,cec2022,7,20,9,3739.5156194202254,1739.5156194202254,1764,0,1.2947289943695068
PSO,cec2022,7,20,9,2052.015647423178,52.01564742317805,80100,0,58.41999626159668
GWO,cec2022,7,20,9,2038.1192140457727,38.11921404577265,80100,0,58.156025409698486
GA,cec2022,7,20,9,2029.2825102155987,29.282510215598677,80100,0,60.87176251411438
SSA,cec2022,7,20,9,2855.222254008754,855.2222540087541,152100,0,114.7964677810669
NLSHADE-RSP,cec2022,7,20,10,2028.0068320761068,28.006832076106775,80002,0,54.406859397888184
LSHADE,cec2022,7,20,10,2023.8381454969274,23.838145496927382,80100,0,54.556633949279785
JADE,cec2022,7,20,10,2027.373889719428,27.373889719428007,80100,0,49.339728116989136
jSO,cec2022,7,20,10,2029.1810727879085,29.181072787908533,80334,0,46.33038306236267
Spiral-LSHADE,cec2022,7,20,10,2025.4273905002303,25.42739050023033,80000,0,50.2945454120636
CMAES,cec2022,7,20,10,2025.4250837966813,25.425083796681292,74341,0,52.94013953208923
SciPyDE,cec2022,7,20,10,2111.843132885579,111.84313288557905,80100,0,48.916279315948486
LBFGSB,cec2022,7,20,10,5425.098163051232,3425.0981630512324,3171,0,1.8046019077301025
PSO,cec2022,7,20,10,2028.390222383565,28.39022238356506,80100,0,51.8111846446991
GWO,cec2022,7,20,10,2036.7415987898826,36.74159878988257,80100,0,53.48921227455139
GA,cec2022,7,20,10,2035.3179763731569,35.31797637315685,80100,0,57.713582038879395
SSA,cec2022,7,20,10,2317.13439497032,317.13439497032005,152100,0,103.87225365638733
NLSHADE-RSP,cec2022,7,20,11,2027.5756569410523,27.57565694105233,80002,0,44.928640842437744
LSHADE,cec2022,7,20,11,2024.9638411305364,24.963841130536366,80100,0,47.55901384353638
JADE,cec2022,7,20,11,2024.996011560551,24.996011560551096,80100,0,47.74589133262634
jSO,cec2022,7,20,11,2028.896472605929,28.89647260592892,80334,0,46.08688926696777
Spiral-LSHADE,cec2022,7,20,11,2022.5723616653197,22.572361665319704,80000,0,47.48869848251343
CMAES,cec2022,7,20,11,2025.3803986036394,25.380398603639378,48421,0,30.858808755874634
SciPyDE,cec2022,7,20,11,2062.284040122823,62.28404012282317,79800,0,45.645569801330566
LBFGSB,cec2022,7,20,11,4715.794189029674,2715.7941890296743,1176,0,0.6471350193023682
PSO,cec2022,7,20,11,2039.4241833548924,39.42418335489242,80100,0,48.69352388381958
GWO,cec2022,7,20,11,2050.3623705520517,50.36237055205174,80100,0,51.44661331176758
GA,cec2022,7,20,11,2027.0725515395482,27.072551539548158,80100,0,54.11100673675537
SSA,cec2022,7,20,11,4451.4992727048175,2451.4992727048175,152100,0,102.5331974029541
NLSHADE-RSP,cec2022,7,20,12,2028.8958822179513,28.89588221795134,80002,0,45.368396043777466
LSHADE,cec2022,7,20,12,2025.136513125657,25.136513125657075,80100,0,48.971147775650024
JADE,cec2022,7,20,12,2025.234484323693,25.234484323693096,80100,0,48.70027279853821
jSO,cec2022,7,20,12,2027.7251772835127,27.72517728351272,80334,0,45.508240699768066
Spiral-LSHADE,cec2022,7,20,12,2021.8518490690183,21.85184906901827,80000,0,52.61103320121765
CMAES,cec2022,7,20,12,2092.05221013205,92.05221013204982,58681,0,44.698726415634155
SciPyDE,cec2022,7,20,12,2144.1597289258334,144.1597289258334,80100,0,50.33355259895325
LBFGSB,cec2022,7,20,12,33630.4893981218,31630.489398121797,2163,0,1.3263559341430664
PSO,cec2022,7,20,12,2045.9092671956905,45.90926719569052,80100,0,54.67145609855652
GWO,cec2022,7,20,12,2050.6306232571887,50.630623257188745,80100,0,56.49483275413513
GA,cec2022,7,20,12,2026.4605492815806,26.460549281580597,80100,0,59.21560788154602
SSA,cec2022,7,20,12,3786.0915201428443,1786.0915201428443,152100,0,99.93617963790894
NLSHADE-RSP,cec2022,7,20,13,2032.1510079685531,32.15100796855313,80002,0,45.56521964073181
LSHADE,cec2022,7,20,13,2024.7682382989856,24.76823829898558,80100,0,47.11145997047424
JADE,cec2022,7,20,13,2024.8722458352563,24.872245835256308,80100,0,47.633055448532104
jSO,cec2022,7,20,13,2026.649650315922,26.649650315921917,80334,0,47.471779346466064
Spiral-LSHADE,cec2022,7,20,13,2028.2139310064013,28.213931006401253,80000,0,49.06100940704346
CMAES,cec2022,7,20,13,2025.5093998413238,25.509399841323784,80005,0,72.37896156311035
SciPyDE,cec2022,7,20,13,2090.749119011254,90.74911901125415,80100,0,57.338462114334106
LBFGSB,cec2022,7,20,13,25354.166968199566,23354.166968199566,3045,0,2.162313222885132
PSO,cec2022,7,20,13,2029.733613600144,29.733613600144054,80100,0,61.18520474433899
GWO,cec2022,7,20,13,2092.769817846829,92.76981784682903,80100,0,65.17048358917236
GA,cec2022,7,20,13,2029.2537162438566,29.253716243856616,80100,0,63.06448721885681
SSA,cec2022,7,20,13,2754.467120451068,754.4671204510678,152100,0,116.81108593940735
NLSHADE-RSP,cec2022,7,20,14,2034.9047578434345,34.90475784343448,80002,0,53.7388653755188
LSHADE,cec2022,7,20,14,2025.6815494838984,25.68154948389838,80100,0,55.88008117675781
JADE,cec2022,7,20,14,2026.9547437609704,26.95474376097036,80100,0,57.10106134414673
jSO,cec2022,7,20,14,2027.333942123587,27.333942123586894,80334,0,54.63117957115173
Spiral-LSHADE,cec2022,7,20,14,2022.483360770337,22.483360770336958,80000,0,57.35077095031738
CMAES,cec2022,7,20,14,2026.4533103455415,26.453310345541468,57421,0,44.3455924987793
SciPyDE,cec2022,7,20,14,2089.8884316661215,89.8884316661215,80100,0,56.56815481185913
LBFGSB,cec2022,7,20,14,15005.496026188212,13005.496026188212,2394,0,1.6781935691833496
PSO,cec2022,7,20,14,2085.7530098323073,85.75300983230727,80100,0,62.93763184547424
GWO,cec2022,7,20,14,2032.7820081300283,32.782008130028316,80100,0,66.75414776802063
GA,cec2022,7,20,14,2026.6935632523182,26.6935632523182,80100,0,66.64183855056763
SSA,cec2022,7,20,14,3689.6079422135263,1689.6079422135263,152100,0,112.13889002799988
NLSHADE-RSP,cec2022,7,20,15,2036.4121044489893,36.41210444898934,80002,0,51.4757444858551
LSHADE,cec2022,7,20,15,2025.27321991461,25.27321991461008,80100,0,53.513925313949585
JADE,cec2022,7,20,15,2028.4751452314883,28.47514523148834,80100,0,53.32676935195923
jSO,cec2022,7,20,15,2026.507614356472,26.507614356472004,80334,0,51.6786048412323
Spiral-LSHADE,cec2022,7,20,15,2028.7053152327546,28.70531523275463,80000,0,55.33125710487366
CMAES,cec2022,7,20,15,2022.0131622700276,22.01316227002758,64261,0,48.26129722595215
SciPyDE,cec2022,7,20,15,2108.073914294078,108.0739142940779,80100,0,52.70369076728821
LBFGSB,cec2022,7,20,15,37818.50387682193,35818.50387682193,3024,0,2.033132791519165
PSO,cec2022,7,20,15,2050.7095358925,50.709535892499844,80100,0,59.12674379348755
GWO,cec2022,7,20,15,2035.3921246354084,35.392124635408436,80100,0,59.66390252113342
GA,cec2022,7,20,15,2027.88316254748,27.88316254747997,80100,0,63.49694633483887
SSA,cec2022,7,20,15,4097.007214672367,2097.007214672367,152100,0,115.61377191543579
NLSHADE-RSP,cec2022,7,20,16,2028.751675889629,28.75167588962904,80002,0,51.76130533218384
LSHADE,cec2022,7,20,16,2024.6431168068618,24.643116806861826,80100,0,62.11353659629822
JADE,cec2022,7,20,16,2030.4228881395452,30.422888139545194,80100,0,57.97337889671326
jSO,cec2022,7,20,16,2025.4291342951724,25.42913429517239,80334,0,55.26484942436218
Spiral-LSHADE,cec2022,7,20,16,2027.4869785778606,27.486978577860555,80000,0,58.52736163139343
CMAES,cec2022,7,20,16,2022.4535008989808,22.453500898980792,40261,0,32.152292251586914
SciPyDE,cec2022,7,20,16,2116.683738385041,116.68373838504112,80100,0,55.546266317367554
LBFGSB,cec2022,7,20,16,3305.1093427475635,1305.1093427475635,5061,0,3.5980374813079834
PSO,cec2022,7,20,16,2052.1518160717433,52.15181607174327,80100,0,62.55044960975647
GWO,cec2022,7,20,16,2049.1318064554275,49.13180645542752,80100,0,61.99848413467407
GA,cec2022,7,20,16,2030.1378704675092,30.137870467509174,80100,0,68.19756174087524
SSA,cec2022,7,20,16,4313.101117835775,2313.101117835775,152100,0,124.15784287452698
NLSHADE-RSP,cec2022,7,20,17,2032.402747847051,32.40274784705093,80002,0,58.71736216545105
LSHADE,cec2022,7,20,17,2024.279173128755,24.27917312875502,80100,0,74.4640302658081
JADE,cec2022,7,20,17,2026.3005129396513,26.3005129396513,80100,0,52.453564167022705
jSO,cec2022,7,20,17,2029.9020994040304,29.902099404030423,80334,0,54.677398681640625
Spiral-LSHADE,cec2022,7,20,17,2022.6159675085926,22.615967508592576,80000,0,57.30156850814819
CMAES,cec2022,7,20,17,2590.3850301025,590.3850301025,51241,0,37.333587408065796
SciPyDE,cec2022,7,20,17,2071.9991935478342,71.99919354783424,80100,0,50.77809810638428
LBFGSB,cec2022,7,20,17,22894.981078710647,20894.981078710647,2079,0,1.2926735877990723
PSO,cec2022,7,20,17,2033.873966974863,33.873966974862924,80100,0,54.29321646690369
GWO,cec2022,7,20,17,2081.1641183996544,81.1641183996544,80100,0,55.90823841094971
GA,cec2022,7,20,17,2029.3418420844532,29.34184208445322,80100,0,59.584718465805054
SSA,cec2022,7,20,17,4067.3304119728564,2067.3304119728564,152100,0,108.18586468696594
NLSHADE-RSP,cec2022,7,20,18,2034.442496080435,34.44249608043492,80002,0,50.72129416465759
LSHADE,cec2022,7,20,18,2024.3839273913823,24.383927391382258,80100,0,62.29256629943848
JADE,cec2022,7,20,18,2026.0792172685444,26.079217268544426,80100,0,59.76545763015747
jSO,cec2022,7,20,18,2029.2697751865358,29.269775186535753,80334,0,48.311253786087036
Spiral-LSHADE,cec2022,7,20,18,2023.7791317153374,23.77913171533737,80000,0,48.1044065952301
CMAES,cec2022,7,20,18,2024.1673309579644,24.167330957964396,80005,0,51.47386050224304
SciPyDE,cec2022,7,20,18,2094.205647892385,94.20564789238506,80100,0,46.631285667419434
LBFGSB,cec2022,7,20,18,2283.2930266869334,283.29302668693344,4578,0,2.5817837715148926
PSO,cec2022,7,20,18,2127.993789428777,127.99378942877684,80100,0,48.18550944328308
GWO,cec2022,7,20,18,2032.6409473669096,32.640947366909586,80100,0,48.7504997253418
GA,cec2022,7,20,18,2035.0037876962704,35.003787696270365,80100,0,51.90978121757507
SSA,cec2022,7,20,18,2943.9217447545943,943.9217447545943,152100,0,94.86528444290161
NLSHADE-RSP,cec2022,7,20,19,2034.4981172674247,34.49811726742473,80002,0,43.975576877593994
LSHADE,cec2022,7,20,19,2023.5326407377327,23.532640737732663,80100,0,45.65446972846985
JADE,cec2022,7,20,19,2028.7196857752713,28.719685775271273,80100,0,45.444403648376465
jSO,cec2022,7,20,19,2026.3040360796037,26.304036079603748,80334,0,44.272945165634155
Spiral-LSHADE,cec2022,7,20,19,2022.517974827604,22.517974827603894,80000,0,47.07649850845337
CMAES,cec2022,7,20,19,2021.0181903360144,21.018190336014413,33865,0,21.089529752731323
SciPyDE,cec2022,7,20,19,2121.1194616326875,121.11946163268749,80100,0,43.986714363098145
LBFGSB,cec2022,7,20,19,2582.4456738036365,582.4456738036365,3780,0,2.007502317428589
PSO,cec2022,7,20,19,2023.5230604819426,23.523060481942593,80100,0,46.13379240036011
GWO,cec2022,7,20,19,2036.7509001791761,36.75090017917614,80100,0,46.793489933013916
GA,cec2022,7,20,19,2027.1228645626568,27.122864562656787,80100,0,50.03357291221619
SSA,cec2022,7,20,19,3407.6387278270577,1407.6387278270577,152100,0,100.73918724060059
NLSHADE-RSP,cec2022,7,20,20,2030.8921976079832,30.892197607983235,80002,0,47.17296886444092
LSHADE,cec2022,7,20,20,2024.5241307620488,24.5241307620488,80100,0,48.341487407684326
JADE,cec2022,7,20,20,2025.0917018153111,25.091701815311126,80100,0,48.009387493133545
jSO,cec2022,7,20,20,2027.670440653112,27.67044065311211,80334,0,46.858996868133545
Spiral-LSHADE,cec2022,7,20,20,2034.7306477993636,34.730647799363624,80000,0,61.17459845542908
CMAES,cec2022,7,20,20,2028.2753713696932,28.275371369693175,42241,0,36.43226599693298
SciPyDE,cec2022,7,20,20,2088.0625522324694,88.06255223246944,80100,0,54.18381690979004
LBFGSB,cec2022,7,20,20,3430.601418515324,1430.601418515324,4641,0,2.988933801651001
PSO,cec2022,7,20,20,2024.5554107826194,24.555410782619447,80100,0,57.26875686645508
GWO,cec2022,7,20,20,2100.8206852115595,100.82068521155952,80100,0,54.0008544921875
GA,cec2022,7,20,20,2026.383847479304,26.383847479303995,80100,0,54.488200664520264
SSA,cec2022,7,20,20,2870.2512981619843,870.2512981619843,152100,0,104.03569340705872
NLSHADE-RSP,cec2022,7,20,21,2034.8410175494091,34.841017549409116,80002,0,49.13121247291565
LSHADE,cec2022,7,20,21,2026.0357291734447,26.03572917344468,80100,0,51.82294201850891
JADE,cec2022,7,20,21,2028.0983426612893,28.09834266128928,80100,0,50.18166756629944
jSO,cec2022,7,20,21,2031.9825770792243,31.982577079224257,80334,0,48.619197607040405
Spiral-LSHADE,cec2022,7,20,21,2024.317723505572,24.317723505572076,80000,0,50.38467049598694
CMAES,cec2022,7,20,21,2023.0191650998881,23.01916509988814,67849,0,49.30179953575134
SciPyDE,cec2022,7,20,21,2127.1200404974907,127.12004049749066,80100,0,51.14774131774902
LBFGSB,cec2022,7,20,21,26599.098049291257,24599.098049291257,1596,0,1.0042665004730225
PSO,cec2022,7,20,21,2025.7904960185851,25.790496018585145,80100,0,51.94034957885742
GWO,cec2022,7,20,21,2027.585832432461,27.585832432461075,80100,0,53.0584774017334
GA,cec2022,7,20,21,2032.4495591290076,32.44955912900764,80100,0,56.899150371551514
SSA,cec2022,7,20,21,2481.006564470638,481.00656447063784,152100,0,101.92384910583496
NLSHADE-RSP,cec2022,7,20,22,2038.4538307901175,38.453830790117536,80002,0,44.727152824401855
LSHADE,cec2022,7,20,22,2025.343506661919,25.343506661919037,80100,0,46.8620023727417
JADE,cec2022,7,20,22,2026.482051296161,26.48205129616099,80100,0,47.724100828170776
jSO,cec2022,7,20,22,2026.7565188946246,26.756518894624605,80334,0,45.497950315475464
Spiral-LSHADE,cec2022,7,20,22,2030.6382425233417,30.63824252334166,80000,0,49.12380838394165
CMAES,cec2022,7,20,22,2029.2188236701186,29.21882367011858,58021,0,40.33980369567871
SciPyDE,cec2022,7,20,22,2081.5250054983567,81.52500549835668,80100,0,47.830851793289185
LBFGSB,cec2022,7,20,22,3252.8796749107037,1252.8796749107037,1806,0,1.0984315872192383
PSO,cec2022,7,20,22,2079.523867703242,79.5238677032421,80100,0,51.62436771392822
GWO,cec2022,7,20,22,2039.5880559890604,39.58805598906042,80100,0,49.98674464225769
GA,cec2022,7,20,22,2027.1532354677893,27.153235467789273,80100,0,55.13872504234314
SSA,cec2022,7,20,22,3378.4414170777345,1378.4414170777345,152100,0,99.83156824111938
NLSHADE-RSP,cec2022,7,20,23,2028.1398190129196,28.139819012919588,80002,0,46.64711880683899
LSHADE,cec2022,7,20,23,2024.6711370993394,24.671137099339376,80100,0,47.82477355003357
JADE,cec2022,7,20,23,2026.4797796858834,26.479779685883386,80100,0,47.049569606781006
jSO,cec2022,7,20,23,2025.5861378660966,25.58613786609658,80334,0,48.004610776901245
Spiral-LSHADE,cec2022,7,20,23,2026.7070033427385,26.707003342738517,80000,0,51.55904817581177
CMAES,cec2022,7,20,23,2026.2809721733038,26.28097217330378,49861,0,33.195414543151855
SciPyDE,cec2022,7,20,23,2089.732604263489,89.73260426348907,80100,0,45.911906003952026
LBFGSB,cec2022,7,20,23,3613.9214736780955,1613.9214736780955,2919,0,1.5942201614379883
PSO,cec2022,7,20,23,2085.470650105001,85.47065010500091,80100,0,47.783966302871704
GWO,cec2022,7,20,23,2059.4216747987666,59.42167479876662,80100,0,51.385725021362305
GA,cec2022,7,20,23,2032.3851320393462,32.38513203934622,80100,0,55.96516442298889
SSA,cec2022,7,20,23,2725.714716772496,725.7147167724961,152100,0,100.895747423172
NLSHADE-RSP,cec2022,7,20,24,2027.3501963288013,27.350196328801303,80002,0,47.16810846328735
LSHADE,cec2022,7,20,24,2024.6472611748768,24.647261174876803,80100,0,50.00161385536194
JADE,cec2022,7,20,24,2024.930353712098,24.93035371209794,80100,0,48.657097578048706
jSO,cec2022,7,20,24,2027.958815684697,27.9588156846969,80334,0,46.404393434524536
Spiral-LSHADE,cec2022,7,20,24,2022.7812012517247,22.781201251724724,80000,0,48.99052572250366
CMAES,cec2022,7,20,24,2021.7046350838539,21.704635083853873,41941,0,27.588282108306885
SciPyDE,cec2022,7,20,24,2090.7472893800727,90.74728938007274,80100,0,45.28347158432007
LBFGSB,cec2022,7,20,24,2508.5845546104033,508.5845546104033,4851,0,2.714339256286621
PSO,cec2022,7,20,24,2036.2670549673226,36.267054967322565,80100,0,48.425167083740234
GWO,cec2022,7,20,24,2066.6664981627914,66.66649816279141,80100,0,48.69429636001587
GA,cec2022,7,20,24,2037.9144589455536,37.91445894555363,80100,0,51.702181577682495
SSA,cec2022,7,20,24,3407.136345284018,1407.1363452840178,152100,0,99.20033836364746
NLSHADE-RSP,cec2022,7,20,25,2033.395931896316,33.395931896315915,80002,0,46.164289712905884
LSHADE,cec2022,7,20,25,2027.7141555717824,27.714155571782385,80100,0,47.96427798271179
JADE,cec2022,7,20,25,2026.2670677478432,26.267067747843157,80100,0,47.568119049072266
jSO,cec2022,7,20,25,2028.0903505557806,28.09035055578056,80334,0,46.200510025024414
Spiral-LSHADE,cec2022,7,20,25,2021.3741771493294,21.374177149329398,80000,0,49.203397274017334
CMAES,cec2022,7,20,25,2026.1515689428875,26.15156894288748,80005,0,53.33145356178284
SciPyDE,cec2022,7,20,25,2075.6204087976944,75.62040879769438,80100,0,46.96931838989258
LBFGSB,cec2022,7,20,25,3553.2763906745113,1553.2763906745113,4326,0,2.4566144943237305
PSO,cec2022,7,20,25,2033.5664296197042,33.566429619704195,80100,0,49.68116760253906
GWO,cec2022,7,20,25,2027.324620905653,27.32462090565309,80100,0,48.42787003517151
GA,cec2022,7,20,25,2031.577184809242,31.577184809242,80100,0,51.198647260665894
SSA,cec2022,7,20,25,2949.6860511347604,949.6860511347604,152100,0,90.76757311820984
NLSHADE-RSP,cec2022,7,20,26,2036.4009144845131,36.40091448451312,80002,0,42.19554305076599
LSHADE,cec2022,7,20,26,2024.5256905316478,24.525690531647797,80100,0,43.626351833343506
JADE,cec2022,7,20,26,2026.0597452605934,26.059745260593445,80100,0,44.07090353965759
jSO,cec2022,7,20,26,2029.6753484879698,29.675348487969814,80334,0,43.59334850311279
Spiral-LSHADE,cec2022,7,20,26,2024.9447302097935,24.944730209793534,80000,0,46.26447582244873
CMAES,cec2022,7,20,26,2029.0908623266273,29.090862326627303,18241,0,11.518705606460571
SciPyDE,cec2022,7,20,26,2141.8800541099017,141.88005410990172,80100,0,44.93974995613098
LBFGSB,cec2022,7,20,26,3207.101829751682,1207.101829751682,4305,0,2.3710741996765137
PSO,cec2022,7,20,26,2027.5817509774083,27.58175097740832,80100,0,47.499183654785156
GWO,cec2022,7,20,26,2061.6669189911604,61.6669189911604,80100,0,49.546756982803345
GA,cec2022,7,20,26,2034.428900700279,34.42890070027897,80100,0,52.8943088054657
SSA,cec2022,7,20,26,2630.1820692684164,630.1820692684164,152100,0,92.72753763198853
NLSHADE-RSP,cec2022,7,20,27,2028.012647215291,28.012647215291054,80002,0,42.961286783218384
LSHADE,cec2022,7,20,27,2026.8902142924026,26.89021429240256,80100,0,44.63393211364746
JADE,cec2022,7,20,27,2026.3496757684509,26.34967576845088,80100,0,44.24989581108093
jSO,cec2022,7,20,27,2023.5327230799944,23.532723079994412,80334,0,43.29394602775574
Spiral-LSHADE,cec2022,7,20,27,2023.1831592537887,23.183159253788745,80000,0,45.94316029548645
CMAES,cec2022,7,20,27,2027.4175723610583,27.41757236105832,42601,0,26.700495958328247
SciPyDE,cec2022,7,20,27,2086.4222415094428,86.42224150944276,80100,0,45.294323444366455
LBFGSB,cec2022,7,20,27,4489.407527452813,2489.407527452813,2142,0,1.1297228336334229
PSO,cec2022,7,20,27,2047.0325301487376,47.03253014873758,80100,0,49.4546844959259
GWO,cec2022,7,20,27,2047.2660824928143,47.26608249281435,80100,0,48.016969442367554
GA,cec2022,7,20,27,2035.6814073377172,35.681407337717246,80100,0,50.57666206359863
SSA,cec2022,7,20,27,3069.287730935487,1069.2877309354872,152100,0,92.97162938117981
NLSHADE-RSP,cec2022,7,20,28,2030.2236926616044,30.223692661604446,80002,0,43.11537170410156
LSHADE,cec2022,7,20,28,2026.9298380315656,26.929838031565623,80100,0,44.41216421127319
JADE,cec2022,7,20,28,2030.196834534457,30.19683453445691,80100,0,44.607439041137695
jSO,cec2022,7,20,28,2028.975059294638,28.97505929463796,80334,0,43.3941490650177
Spiral-LSHADE,cec2022,7,20,28,2022.9249946713571,22.924994671357126,80000,0,46.12733459472656
CMAES,cec2022,7,20,28,2022.7614747927096,22.761474792709578,47581,0,30.15885329246521
SciPyDE,cec2022,7,20,28,2094.3039614884683,94.3039614884683,80100,0,44.54080414772034
LBFGSB,cec2022,7,20,28,30893.540443933398,28893.540443933398,2100,0,1.1378791332244873
PSO,cec2022,7,20,28,2025.680220791501,25.680220791500915,80100,0,48.09425401687622
GWO,cec2022,7,20,28,2032.9490078345716,32.9490078345716,80100,0,50.69222068786621
GA,cec2022,7,20,28,2026.7952595366621,26.795259536662115,80100,0,51.19852900505066
SSA,cec2022,7,20,28,4244.436080113291,2244.4360801132907,152100,0,97.97623062133789
NLSHADE-RSP,cec2022,7,20,29,2030.6412825695566,30.64128256955655,80002,0,45.36784625053406
LSHADE,cec2022,7,20,29,2025.537952820236,25.537952820235887,80100,0,47.198466062545776
JADE,cec2022,7,20,29,2024.7774342131568,24.777434213156766,80100,0,46.776525020599365
jSO,cec2022,7,20,29,2027.7457869195332,27.745786919533202,80334,0,43.756877422332764
Spiral-LSHADE,cec2022,7,20,29,2029.0831443979084,29.083144397908427,80000,0,45.75942635536194
CMAES,cec2022,7,20,29,2599.4580769042036,599.4580769042036,80005,0,50.529438495635986
SciPyDE,cec2022,7,20,29,2073.102304149112,73.10230414911211,80100,0,44.01049041748047
LBFGSB,cec2022,7,20,29,4138.632339941894,2138.6323399418943,4914,0,2.619208812713623
PSO,cec2022,7,20,29,2025.3147572780456,25.31475727804559,80100,0,46.699227809906006
GWO,cec2022,7,20,29,2049.420510549717,49.420510549717164,80100,0,49.763120889663696
GA,cec2022,7,20,29,2024.4083117325624,24.408311732562424,80100,0,53.46807146072388
SSA,cec2022,7,20,29,3751.0363748567365,1751.0363748567365,152100,0,97.51035761833191
NLSHADE-RSP,cec2022,8,20,0,2227.9129165566633,27.912916556663276,80002,0,64.04252648353577
LSHADE,cec2022,8,20,0,2222.0798176583844,22.0798176583844,80100,0,66.07741904258728
JADE,cec2022,8,20,0,2223.4817617876715,23.48176178767153,80100,0,64.9019787311554
jSO,cec2022,8,20,0,2225.9181265540897,25.918126554089667,80334,0,58.63984513282776
Spiral-LSHADE,cec2022,8,20,0,2224.495892026521,24.495892026520778,80000,0,62.402649879455566
CMAES,cec2022,8,20,0,2221.5345353316984,21.534535331698407,39145,0,32.938265562057495
SciPyDE,cec2022,8,20,0,3147.1115970998494,947.1115970998494,80100,0,61.28092956542969
LBFGSB,cec2022,8,20,0,8111.696896940982,5911.696896940982,2037,0,1.5290472507476807
PSO,cec2022,8,20,0,2354.934810097441,154.9348100974412,80100,0,63.86747884750366
GWO,cec2022,8,20,0,3510.5464168068174,1310.5464168068174,80100,0,64.76168847084045
GA,cec2022,8,20,0,2280.9526179434392,80.95261794343924,80100,0,67.91245293617249
SSA,cec2022,8,20,0,6589.046521027429,4389.046521027429,152100,0,125.28095698356628
NLSHADE-RSP,cec2022,8,20,1,2227.3254092447287,27.32540924472869,80002,0,62.53760051727295
LSHADE,cec2022,8,20,1,2225.0863259327098,25.08632593270977,80100,0,64.02446746826172
JADE,cec2022,8,20,1,2224.340474038632,24.340474038631783,80100,0,64.14467024803162
jSO,cec2022,8,20,1,2225.946904907505,25.946904907505086,80334,0,62.56403994560242
Spiral-LSHADE,cec2022,8,20,1,2221.4465659239963,21.44656592399633,80000,0,64.85058832168579
CMAES,cec2022,8,20,1,2221.4181399604386,21.418139960438566,39121,0,34.308955669403076
SciPyDE,cec2022,8,20,1,3526.255398983331,1326.255398983331,80100,0,61.88237261772156
LBFGSB,cec2022,8,20,1,8335.053241596575,6135.053241596575,2226,0,1.6669838428497314
PSO,cec2022,8,20,1,2309.152527996155,109.15252799615519,80100,0,63.823808670043945
GWO,cec2022,8,20,1,4626.204047337625,2426.2040473376246,80100,0,62.944255352020264
GA,cec2022,8,20,1,2681.524964745045,481.52496474504505,80100,0,68.49671602249146
SSA,cec2022,8,20,1,5698.2357423628255,3498.2357423628255,152100,0,129.39089131355286
NLSHADE-RSP,cec2022,8,20,2,2226.7125533286357,26.71255332863575,80002,0,62.37819838523865
LSHADE,cec2022,8,20,2,2224.0454370052953,24.045437005295298,80100,0,63.92554688453674
JADE,cec2022,8,20,2,2224.7685033978946,24.76850339789462,80100,0,63.925254821777344
jSO,cec2022,8,20,2,2226.099825397526,26.09982539752582,80334,0,62.428398847579956
Spiral-LSHADE,cec2022,8,20,2,2224.810722605078,24.8107226050779,80000,0,64.84435844421387
