alg,suite,fid,dim,run,fbest,err,nfe,hit,time_sec
JADE,eng,3,4,18,12486705.71862039,12486703.99376839,16050,0,0.5366344451904297
jSO,eng,3,4,18,12486705.718620386,12486703.993768387,16069,0,0.546051025390625
Spiral-LSHADE,eng,3,4,18,12486705.718620386,12486703.993768387,16000,0,1.3038523197174072
CMAES,eng,3,4,18,12486705.718620403,12486703.993768403,4705,0,0.7001888751983643
SciPyDE,eng,3,4,18,12522037.829726512,12522036.104874512,4860,0,0.2489607334136963
LBFGSB,eng,3,4,18,938868424.2128937,938868422.4880418,365,0,0.025678396224975586
PSO,eng,3,4,18,12489475.475624887,12489473.750772888,16020,0,1.4470648765563965
GWO,eng,3,4,18,12498170.181572068,12498168.456720069,16020,0,1.680316686630249
MealpyGA,eng,3,4,18,137134101.79023853,137134100.06538653,16020,0,2.277416467666626
SSA,eng,3,4,18,22773110.9539178,22773109.229065802,30420,0,3.4022316932678223
NLSHADE-RSP,eng,3,4,19,12486705.720938405,12486703.996086406,16003,0,0.5584609508514404
LSHADE,eng,3,4,19,12486705.718620388,12486703.993768388,11120,0,0.3961765766143799
JADE,eng,3,4,19,12486705.71862039,12486703.99376839,16050,0,0.5610530376434326
jSO,eng,3,4,19,12486705.718620384,12486703.993768385,16069,0,0.5724263191223145
Spiral-LSHADE,eng,3,4,19,12486705.718620392,12486703.993768392,16000,0,1.3993384838104248
CMAES,eng,3,4,19,12486705.718620393,12486703.993768394,4041,0,0.5682961940765381
SciPyDE,eng,3,4,19,12506718.928994125,12506717.204142125,6780,0,0.3666393756866455
LBFGSB,eng,3,4,19,936373038.3080734,936373036.5832214,395,0,0.02161860466003418
PSO,eng,3,4,19,12487790.419651613,12487788.694799613,16020,0,1.4667303562164307
GWO,eng,3,4,19,12529732.907379953,12529731.182527954,16020,0,1.7137913703918457
MealpyGA,eng,3,4,19,44606115.09170312,44606113.366851114,16020,0,2.293330430984497
SSA,eng,3,4,19,30938403.196258266,30938401.471406266,30420,0,3.4803519248962402
NLSHADE-RSP,eng,3,4,20,12486708.660296567,12486706.935444567,16003,0,0.5715482234954834
LSHADE,eng,3,4,20,12486705.71862038,12486703.993768381,16020,0,0.5909309387207031
JADE,eng,3,4,20,12486705.718620386,12486703.993768387,16050,0,0.567274808883667
jSO,eng,3,4,20,12486705.718620388,12486703.993768388,16069,0,0.5966382026672363
Spiral-LSHADE,eng,3,4,20,12486705.718620382,12486703.993768383,16000,0,1.398754358291626
CMAES,eng,3,4,20,12486705.718620395,12486703.993768396,4585,0,0.7705910205841064
SciPyDE,eng,3,4,20,12508730.389656425,12508728.664804425,5280,0,0.2763674259185791
LBFGSB,eng,3,4,20,1502423781.0083003,1502423779.2834482,10,0,0.0018587112426757812
PSO,eng,3,4,20,12517398.375032892,12517396.650180893,16020,0,1.6299259662628174
GWO,eng,3,4,20,12682994.51153315,12682992.786681151,16020,0,1.744330883026123
MealpyGA,eng,3,4,20,78087892.76364216,78087891.03879017,16020,0,2.325082302093506
SSA,eng,3,4,20,16490069.019051926,16490067.294199927,30420,0,3.4807519912719727
NLSHADE-RSP,eng,3,4,21,12487165.052380422,12487163.327528423,16003,0,0.5570440292358398
LSHADE,eng,3,4,21,12486705.718620388,12486703.993768388,10920,0,0.38808393478393555
JADE,eng,3,4,21,12486705.718620386,12486703.993768387,16050,0,0.5776596069335938
jSO,eng,3,4,21,12486705.718620382,12486703.993768383,16069,0,0.5733251571655273
Spiral-LSHADE,eng,3,4,21,12486705.718620395,12486703.993768396,16000,0,1.3963570594787598
CMAES,eng,3,4,21,12486705.718620392,12486703.993768392,4041,0,0.5279407501220703
SciPyDE,eng,3,4,21,12512356.281808011,12512354.556956012,6660,0,0.34008240699768066
LBFGSB,eng,3,4,21,855052943.4551853,855052941.7303333,475,0,0.025570392608642578
PSO,eng,3,4,21,12491111.133471228,12491109.408619229,16020,0,1.5095949172973633
GWO,eng,3,4,21,12588285.599514045,12588283.874662045,16020,0,1.725334882736206
MealpyGA,eng,3,4,21,37177515.16236002,37177513.43750802,16020,0,2.2970776557922363
SSA,eng,3,4,21,28155007.91099195,28155006.186139952,30420,0,3.4838461875915527
NLSHADE-RSP,eng,3,4,22,12486705.718643142,12486703.993791142,16003,0,0.542799711227417
LSHADE,eng,3,4,22,12486705.71862038,12486703.993768381,13080,0,0.4701523780822754
JADE,eng,3,4,22,12486705.718620384,12486703.993768385,16050,0,0.5662050247192383
jSO,eng,3,4,22,12486705.718620382,12486703.993768383,16069,0,0.6321630477905273
Spiral-LSHADE,eng,3,4,22,12486705.718620392,12486703.993768392,16000,0,1.3881757259368896
CMAES,eng,3,4,22,12486705.718620388,12486703.993768388,4041,0,0.5011894702911377
SciPyDE,eng,3,4,22,12510604.28160034,12510602.55674834,5880,0,0.288862943649292
LBFGSB,eng,3,4,22,1502423781.0083003,1502423779.2834482,10,0,0.0009374618530273438
PSO,eng,3,4,22,12503612.310566986,12503610.585714987,16020,0,1.4299874305725098
GWO,eng,3,4,22,12528093.224074772,12528091.499222772,16020,0,1.621614694595337
MealpyGA,eng,3,4,22,78978172.66596095,78978170.94110896,16020,0,2.390838146209717
SSA,eng,3,4,22,27722542.535236206,27722540.810384206,30420,0,3.630969524383545
NLSHADE-RSP,eng,3,4,23,12681702.16681691,12681700.441964911,16003,0,0.6113121509552002
LSHADE,eng,3,4,23,12486705.718620386,12486703.993768387,10860,0,0.39777565002441406
JADE,eng,3,4,23,12486705.71862039,12486703.99376839,16050,0,0.5685949325561523
jSO,eng,3,4,23,12486705.718620388,12486703.993768388,16069,0,0.5570893287658691
Spiral-LSHADE,eng,3,4,23,12486705.718620397,12486703.993768398,16000,0,1.3276190757751465
CMAES,eng,3,4,23,12486705.718620393,12486703.993768394,4113,0,0.5067079067230225
SciPyDE,eng,3,4,23,12534463.51479944,12534461.78994744,4620,0,0.23597955703735352
LBFGSB,eng,3,4,23,868066620.6531346,868066618.9282826,395,0,0.02008986473083496
PSO,eng,3,4,23,12486937.447723296,12486935.722871296,16020,0,1.3922386169433594
GWO,eng,3,4,23,12496965.604590816,12496963.879738817,16020,0,1.7737712860107422
MealpyGA,eng,3,4,23,101034737.54392713,101034735.81907514,16020,0,2.2432186603546143
SSA,eng,3,4,23,16127802.487297192,16127800.762445193,30420,0,3.43586802482605
NLSHADE-RSP,eng,3,4,24,12486705.718629701,12486703.993777702,16003,0,0.5571813583374023
LSHADE,eng,3,4,24,12486705.718620392,12486703.993768392,10820,0,0.37171459197998047
JADE,eng,3,4,24,12486705.718620386,12486703.993768387,16050,0,0.640270471572876
jSO,eng,3,4,24,12486705.718620386,12486703.993768387,16069,0,0.5691120624542236
Spiral-LSHADE,eng,3,4,24,12486705.718620393,12486703.993768394,16000,0,1.2132551670074463
CMAES,eng,3,4,24,12486705.718620386,12486703.993768387,5521,0,0.699387788772583
SciPyDE,eng,3,4,24,12540791.851138484,12540790.126286484,5160,0,0.2566502094268799
LBFGSB,eng,3,4,24,876495485.6362,876495483.911348,380,0,0.01966094970703125
PSO,eng,3,4,24,12489946.319957333,12489944.595105333,16020,0,1.4501583576202393
GWO,eng,3,4,24,12545105.34884114,12545103.62398914,16020,0,1.6287002563476562
MealpyGA,eng,3,4,24,103203544.84443034,103203543.11957835,16020,0,2.213179588317871
SSA,eng,3,4,24,19328732.498753663,19328730.773901664,30420,0,3.4235892295837402
NLSHADE-RSP,eng,3,4,25,12486705.82790015,12486704.103048151,16003,0,0.5455121994018555
LSHADE,eng,3,4,25,12486705.718620388,12486703.993768388,10940,0,0.37413740158081055
JADE,eng,3,4,25,12486705.718620384,12486703.993768385,16050,0,0.5650455951690674
jSO,eng,3,4,25,12486705.718620386,12486703.993768387,16069,0,0.5512163639068604
Spiral-LSHADE,eng,3,4,25,12486705.718621125,12486703.993769126,16000,0,1.3290517330169678
CMAES,eng,3,4,25,12486705.718620392,12486703.993768392,3681,0,0.5246949195861816
SciPyDE,eng,3,4,25,12516144.88998668,12516143.165134681,5400,0,0.2614414691925049
LBFGSB,eng,3,4,25,1502423781.0083003,1502423779.2834482,10,0,0.0009400844573974609
PSO,eng,3,4,25,12865828.154483272,12865826.429631272,16020,0,1.3982932567596436
GWO,eng,3,4,25,12569917.388103975,12569915.663251976,16020,0,1.665980577468872
MealpyGA,eng,3,4,25,122881178.86075123,122881177.13589923,16020,0,2.173410415649414
SSA,eng,3,4,25,24089003.163674265,24089001.438822266,30420,0,3.3441274166107178
NLSHADE-RSP,eng,3,4,26,12486705.781230979,12486704.05637898,16003,0,0.5389626026153564
LSHADE,eng,3,4,26,12486705.718620382,12486703.993768383,11420,0,0.3886415958404541
JADE,eng,3,4,26,12486705.718620388,12486703.993768388,16050,0,0.5527567863464355
jSO,eng,3,4,26,12486705.718620384,12486703.993768385,16069,0,0.5584096908569336
Spiral-LSHADE,eng,3,4,26,12486705.718620397,12486703.993768398,16000,0,1.3184740543365479
CMAES,eng,3,4,26,12486705.718620388,12486703.993768388,5961,0,0.732306718826294
SciPyDE,eng,3,4,26,12499795.872499388,12499794.147647388,5760,0,0.276120662689209
LBFGSB,eng,3,4,26,1502423781.0083003,1502423779.2834482,10,0,0.0009539127349853516
PSO,eng,3,4,26,12560871.79064472,12560870.06579272,16020,0,1.4110181331634521
GWO,eng,3,4,26,12564824.106402079,12564822.38155008,16020,0,1.6264686584472656
MealpyGA,eng,3,4,26,36665324.5887468,36665322.8638948,16020,0,2.2258145809173584
SSA,eng,3,4,26,19257831.886844035,19257830.161992036,30420,0,3.2386958599090576
NLSHADE-RSP,eng,3,4,27,12486776.162052063,12486774.437200064,16003,0,0.5371568202972412
LSHADE,eng,3,4,27,12486705.718620392,12486703.993768392,10720,0,0.38025927543640137
JADE,eng,3,4,27,12486705.71862039,12486703.99376839,16050,0,0.5563504695892334
jSO,eng,3,4,27,12486705.718620384,12486703.993768385,16069,0,0.5539755821228027
Spiral-LSHADE,eng,3,4,27,12486705.718620382,12486703.993768383,16000,0,1.3088231086730957
CMAES,eng,3,4,27,12486705.718620395,12486703.993768396,4529,0,0.5420916080474854
SciPyDE,eng,3,4,27,12512273.091014339,12512271.36616234,5940,0,0.28325963020324707
LBFGSB,eng,3,4,27,1502423781.0083003,1502423779.2834482,10,0,0.0013015270233154297
PSO,eng,3,4,27,12491087.63522079,12491085.91036879,16020,0,1.4272940158843994
GWO,eng,3,4,27,12504049.200653939,12504047.47580194,16020,0,1.5794627666473389
MealpyGA,eng,3,4,27,58506601.39499458,58506599.670142576,16020,0,2.162639617919922
SSA,eng,3,4,27,32588942.191806726,32588940.466954727,30420,0,3.3204054832458496
NLSHADE-RSP,eng,3,4,28,12486705.875593996,12486704.150741996,16003,0,0.5492887496948242
LSHADE,eng,3,4,28,12486705.718620379,12486703.99376838,10580,0,0.3596372604370117
JADE,eng,3,4,28,12486705.718620382,12486703.993768383,16050,0,0.5403835773468018
jSO,eng,3,4,28,12486705.718620384,12486703.993768385,16069,0,0.540424108505249
Spiral-LSHADE,eng,3,4,28,12486705.718620395,12486703.993768396,16000,0,1.2511265277862549
CMAES,eng,3,4,28,12486705.718620395,12486703.993768396,4041,0,0.5837302207946777
SciPyDE,eng,3,4,28,12495878.389616245,12495876.664764246,7560,0,0.36208343505859375
LBFGSB,eng,3,4,28,862315208.9875853,862315207.2627333,460,0,0.02323436737060547
PSO,eng,3,4,28,12509676.070675336,12509674.345823336,16020,0,1.344625473022461
GWO,eng,3,4,28,12572193.095756996,12572191.370904997,16020,0,1.5979678630828857
MealpyGA,eng,3,4,28,58158064.89306058,58158063.16820858,16020,0,2.1098427772521973
SSA,eng,3,4,28,18545932.826120894,18545931.101268895,30420,0,3.2397632598876953
NLSHADE-RSP,eng,3,4,29,12486705.718940344,12486703.994088344,16003,0,0.5346577167510986
LSHADE,eng,3,4,29,12486705.718620388,12486703.993768388,9680,0,0.3233513832092285
JADE,eng,3,4,29,12486705.718620384,12486703.993768385,16050,0,0.5324673652648926
jSO,eng,3,4,29,12486705.718620384,12486703.993768385,16069,0,0.5409600734710693
Spiral-LSHADE,eng,3,4,29,12486705.718620397,12486703.993768398,16000,0,1.298279047012329
CMAES,eng,3,4,29,12486705.718620392,12486703.993768392,4041,0,0.4948599338531494
SciPyDE,eng,3,4,29,12504337.527066246,12504335.802214246,5820,0,0.27704787254333496
LBFGSB,eng,3,4,29,1502423781.0083003,1502423779.2834482,10,0,0.0009198188781738281
PSO,eng,3,4,29,12488707.21048529,12488705.485633291,16020,0,1.543318510055542
GWO,eng,3,4,29,12510987.63703984,12510985.91218784,16020,0,1.754856824874878
MealpyGA,eng,3,4,29,59149784.65769126,59149782.93283926,16020,0,2.32755708694458
SSA,eng,3,4,29,17911636.942666084,17911635.217814084,30420,0,3.3282272815704346
NLSHADE-RSP,eng,4,5,0,6415.27991745469,nan,20002,0,0.5709173679351807
LSHADE,eng,4,5,0,6415.27991745469,nan,3300,0,0.09820699691772461
JADE,eng,4,5,0,6415.27991745469,nan,3420,0,0.10001516342163086
jSO,eng,4,5,0,6415.27991745469,nan,8155,0,0.24728131294250488
Spiral-LSHADE,eng,4,5,0,6415.27991745469,nan,20000,0,1.5174047946929932
CMAES,eng,4,5,0,6415.27991745469,nan,1073,0,0.14000177383422852
SciPyDE,eng,4,5,0,6426.69510227094,nan,2775,0,0.12030553817749023
LBFGSB,eng,4,5,0,6415.27991745469,nan,180,0,0.009433746337890625
PSO,eng,4,5,0,6415.394488749706,nan,20025,0,1.6170527935028076
GWO,eng,4,5,0,6415.27991745469,nan,20025,0,1.8014466762542725
MealpyGA,eng,4,5,0,9334.974272670312,nan,49,0,0.004633903503417969
SSA,eng,4,5,0,6449.077053862087,nan,38425,0,3.8419618606567383
NLSHADE-RSP,eng,4,5,1,6415.27991745469,nan,20002,0,0.596229076385498
LSHADE,eng,4,5,1,6415.27991745469,nan,3150,0,0.10674333572387695
JADE,eng,4,5,1,6415.27991745469,nan,3330,0,0.10001969337463379
jSO,eng,4,5,1,6415.27991745469,nan,7936,0,0.2456040382385254
Spiral-LSHADE,eng,4,5,1,6415.27991745469,nan,20000,0,1.5844066143035889
CMAES,eng,4,5,1,6415.27991745469,nan,1273,0,0.17023348808288574
SciPyDE,eng,4,5,1,6431.998588450397,nan,2550,0,0.1146082878112793
LBFGSB,eng,4,5,1,6428.330043369798,nan,66,0,0.0033445358276367188
PSO,eng,4,5,1,6415.27991745469,nan,20025,0,1.5807323455810547
GWO,eng,4,5,1,6415.27991745469,nan,20025,0,1.9642627239227295
MealpyGA,eng,4,5,1,9241.41494057182,nan,49,0,0.0049321651458740234
SSA,eng,4,5,1,6494.415799277718,nan,38425,0,3.7504043579101562
NLSHADE-RSP,eng,4,5,2,6415.27991745469,nan,20002,0,0.5899114608764648
LSHADE,eng,4,5,2,6415.27991745469,nan,3150,0,0.10238003730773926
JADE,eng,4,5,2,6415.27991745469,nan,3480,0,0.10201334953308105
jSO,eng,4,5,2,6415.27991745469,nan,7769,0,0.23775792121887207
Spiral-LSHADE,eng,4,5,2,6415.27991745469,nan,20000,0,1.5127429962158203
CMAES,eng,4,5,2,6415.27991745469,nan,1361,0,0.16928744316101074
SciPyDE,eng,4,5,2,6418.599107788244,nan,3450,0,0.14911985397338867
LBFGSB,eng,4,5,2,6415.27991745469,nan,174,0,0.007642269134521484
PSO,eng,4,5,2,6415.28550005742,nan,20025,0,1.5528266429901123
GWO,eng,4,5,2,6415.27991745469,nan,20025,0,1.8994886875152588
MealpyGA,eng,4,5,2,13406.981238312132,nan,49,0,0.005499124526977539
SSA,eng,4,5,2,6431.103205608154,nan,38425,0,4.083579063415527
NLSHADE-RSP,eng,4,5,3,6415.27991745469,nan,20002,0,0.6292486190795898
LSHADE,eng,4,5,3,6415.27991745469,nan,3300,0,0.12557458877563477
JADE,eng,4,5,3,6415.27991745469,nan,3390,0,0.13571953773498535
jSO,eng,4,5,3,6415.27991745469,nan,7991,0,0.28047752380371094
Spiral-LSHADE,eng,4,5,3,6415.27991745469,nan,20000,0,1.6925628185272217
CMAES,eng,4,5,3,6415.27991745469,nan,1065,0,0.16189289093017578
SciPyDE,eng,4,5,3,6430.403875547664,nan,2550,0,0.13242387771606445
LBFGSB,eng,4,5,3,6415.27991745469,nan,174,0,0.008533000946044922
PSO,eng,4,5,3,6415.282265761199,nan,20025,0,1.6928389072418213
GWO,eng,4,5,3,6415.27991745469,nan,20025,0,2.178800344467163
MealpyGA,eng,4,5,3,11440.38066589445,nan,49,0,0.009908676147460938
SSA,eng,4,5,3,6864.215350587331,nan,38425,0,4.404963493347168
NLSHADE-RSP,eng,4,5,4,6415.27991745469,nan,20002,0,0.6423213481903076
LSHADE,eng,4,5,4,6415.27991745469,nan,3300,0,0.1638503074645996
JADE,eng,4,5,4,6415.27991745469,nan,3300,0,0.10790514945983887
jSO,eng,4,5,4,6415.27991745469,nan,7881,0,0.2729027271270752
Spiral-LSHADE,eng,4,5,4,6415.27991745469,nan,20000,0,1.8065240383148193
CMAES,eng,4,5,4,6415.27991745469,nan,1033,0,0.14802765846252441
SciPyDE,eng,4,5,4,6440.507799094959,nan,2700,0,0.13248324394226074
LBFGSB,eng,4,5,4,6415.27991745469,nan,162,0,0.007895231246948242
PSO,eng,4,5,4,6415.364488620609,nan,20025,0,1.8191592693328857
GWO,eng,4,5,4,6415.27991745469,nan,20025,0,2.125441789627075
MealpyGA,eng,4,5,4,11165.104969671538,nan,49,0,0.004885196685791016
SSA,eng,4,5,4,7173.373361805428,nan,38425,0,4.302926778793335
NLSHADE-RSP,eng,4,5,5,6415.27991745469,nan,20002,0,0.6361751556396484
LSHADE,eng,4,5,5,6415.27991745469,nan,3375,0,0.12920665740966797
JADE,eng,4,5,5,6415.27991745469,nan,3540,0,0.11283612251281738
jSO,eng,4,5,5,6415.27991745469,nan,8046,0,0.27747559547424316
Spiral-LSHADE,eng,4,5,5,6415.27991745469,nan,20000,0,1.6954388618469238
CMAES,eng,4,5,5,6415.27991745469,nan,1081,0,0.1971759796142578
SciPyDE,eng,4,5,5,6448.670387634148,nan,2325,0,0.14002680778503418
LBFGSB,eng,4,5,5,6415.27991745469,nan,84,0,0.006292819976806641
PSO,eng,4,5,5,6416.082680389235,nan,20025,0,1.75107741355896
GWO,eng,4,5,5,6415.27991745469,nan,20025,0,2.281984329223633
MealpyGA,eng,4,5,5,9735.776491891358,nan,49,0,0.0065615177154541016
SSA,eng,4,5,5,6600.39567649016,nan,38425,0,4.602490425109863
NLSHADE-RSP,eng,4,5,6,6415.27991745469,nan,20002,0,0.6888113021850586
LSHADE,eng,4,5,6,6415.27991745469,nan,3225,0,0.11476826667785645
JADE,eng,4,5,6,6415.27991745469,nan,3510,0,0.11485671997070312
jSO,eng,4,5,6,6415.27991745469,nan,7769,0,0.2529590129852295
Spiral-LSHADE,eng,4,5,6,6415.27991745469,nan,20000,0,1.6658053398132324
CMAES,eng,4,5,6,6415.27991745469,nan,1265,0,0.2067394256591797
SciPyDE,eng,4,5,6,6428.98142685025,nan,2775,0,0.2183701992034912
LBFGSB,eng,4,5,6,6415.27991745469,nan,174,0,0.015717744827270508
PSO,eng,4,5,6,6416.058827237233,nan,20025,0,2.549705982208252
GWO,eng,4,5,6,6415.27991745469,nan,20025,0,2.887436628341675
MealpyGA,eng,4,5,6,9907.536792969557,nan,49,0,0.007013559341430664
SSA,eng,4,5,6,6706.730116088792,nan,38425,0,4.693269491195679
NLSHADE-RSP,eng,4,5,7,6415.27991745469,nan,20002,0,0.6579015254974365
LSHADE,eng,4,5,7,6415.27991745469,nan,3150,0,0.10821962356567383
JADE,eng,4,5,7,6415.27991745469,nan,3420,0,0.11291289329528809
jSO,eng,4,5,7,6415.27991745469,nan,8101,0,0.3533918857574463
Spiral-LSHADE,eng,4,5,7,6415.27991745469,nan,20004,0,2.0626978874206543
CMAES,eng,4,5,7,6415.27991745469,nan,1369,0,0.2246570587158203
SciPyDE,eng,4,5,7,6446.238334942072,nan,2700,0,0.12468218803405762
LBFGSB,eng,4,5,7,6415.27991745469,nan,78,0,0.005538225173950195
PSO,eng,4,5,7,6415.653920189518,nan,20025,0,1.7259490489959717
GWO,eng,4,5,7,6415.27991745469,nan,20025,0,2.1580746173858643
MealpyGA,eng,4,5,7,10115.608304041347,nan,49,0,0.005280256271362305
SSA,eng,4,5,7,6498.860212317423,nan,38425,0,4.64277195930481
NLSHADE-RSP,eng,4,5,8,6415.27991745469,nan,20002,0,0.6967191696166992
LSHADE,eng,4,5,8,6415.27991745469,nan,3250,0,0.2702524662017822
JADE,eng,4,5,8,6415.27991745469,nan,3390,0,0.12316656112670898
jSO,eng,4,5,8,6415.27991745469,nan,7936,0,0.2779390811920166
Spiral-LSHADE,eng,4,5,8,6415.27991745469,nan,20000,0,1.7135415077209473
CMAES,eng,4,5,8,6415.27991745469,nan,1201,0,0.16638851165771484
SciPyDE,eng,4,5,8,6433.117935102344,nan,2700,0,0.12231636047363281
LBFGSB,eng,4,5,8,6428.330043369798,nan,60,0,0.004159688949584961
PSO,eng,4,5,8,6415.35198941395,nan,20025,0,1.6871070861816406
GWO,eng,4,5,8,6415.27991745469,nan,20025,0,1.9525465965270996
MealpyGA,eng,4,5,8,9502.870973733965,nan,49,0,0.00595545768737793
SSA,eng,4,5,8,6422.013351932871,nan,38425,0,4.149298667907715
NLSHADE-RSP,eng,4,5,9,6415.27991745469,nan,20002,0,0.6227056980133057
LSHADE,eng,4,5,9,6415.27991745469,nan,3250,0,0.10258936882019043
JADE,eng,4,5,9,6415.27991745469,nan,3750,0,0.1165773868560791
jSO,eng,4,5,9,6415.27991745469,nan,8101,0,0.2601749897003174
Spiral-LSHADE,eng,4,5,9,6415.27991745469,nan,20001,0,1.6310691833496094
CMAES,eng,4,5,9,6415.27991745469,nan,1473,0,0.30852818489074707
SciPyDE,eng,4,5,9,6434.139048887049,nan,2700,0,0.19129633903503418
LBFGSB,eng,4,5,9,6415.27991745469,nan,168,0,0.013294696807861328
PSO,eng,4,5,9,6415.281467413079,nan,20025,0,2.0567922592163086
GWO,eng,4,5,9,6415.27991745469,nan,20025,0,2.093151569366455
MealpyGA,eng,4,5,9,8175.311539166515,nan,49,0,0.004892826080322266
SSA,eng,4,5,9,6433.1249124540045,nan,38425,0,4.420856475830078
NLSHADE-RSP,eng,4,5,10,6415.27991745469,nan,20002,0,0.6637101173400879
LSHADE,eng,4,5,10,6415.27991745469,nan,3175,0,0.09849333763122559
JADE,eng,4,5,10,6415.27991745469,nan,3240,0,0.10164785385131836
jSO,eng,4,5,10,6415.27991745469,nan,8101,0,0.2909417152404785
Spiral-LSHADE,eng,4,5,10,6415.27991745469,nan,20000,0,1.8101677894592285
CMAES,eng,4,5,10,6415.27991745469,nan,1225,0,0.18640685081481934
SciPyDE,eng,4,5,10,6421.43772829532,nan,3600,0,0.18395423889160156
LBFGSB,eng,4,5,10,6415.27991745469,nan,156,0,0.007996559143066406
PSO,eng,4,5,10,6415.319594589877,nan,20025,0,1.7880454063415527
GWO,eng,4,5,10,6415.27991745469,nan,20025,0,2.033222198486328
MealpyGA,eng,4,5,10,8000.542446985294,nan,49,0,0.0054361820220947266
SSA,eng,4,5,10,6530.478135262238,nan,38425,0,4.365070104598999
NLSHADE-RSP,eng,4,5,11,6415.27991745469,nan,20002,0,0.6538560390472412
LSHADE,eng,4,5,11,6415.27991745469,nan,3225,0,0.1081693172454834
JADE,eng,4,5,11,6415.27991745469,nan,3900,0,0.11825346946716309
jSO,eng,4,5,11,6415.27991745469,nan,8263,0,0.26190876960754395
Spiral-LSHADE,eng,4,5,11,6415.27991745469,nan,20000,0,1.8213293552398682
CMAES,eng,4,5,11,6415.27991745469,nan,1025,0,0.136549711227417
SciPyDE,eng,4,5,11,6428.347847968976,nan,2700,0,0.12203621864318848
LBFGSB,eng,4,5,11,6415.27991745469,nan,180,0,0.008520126342773438
PSO,eng,4,5,11,6415.285342985547,nan,20025,0,1.6853058338165283
GWO,eng,4,5,11,6415.27991745469,nan,20025,0,1.9599404335021973
MealpyGA,eng,4,5,11,10663.08312564577,nan,49,0,0.005464792251586914
SSA,eng,4,5,11,6586.995383149283,nan,38425,0,4.140733957290649
NLSHADE-RSP,eng,4,5,12,6415.27991745469,nan,20002,0,0.5974714756011963
LSHADE,eng,4,5,12,6415.27991745469,nan,3150,0,0.0956273078918457
JADE,eng,4,5,12,6415.27991745469,nan,3480,0,0.10605740547180176
jSO,eng,4,5,12,6415.27991745469,nan,7991,0,0.24712467193603516
Spiral-LSHADE,eng,4,5,12,6415.27991745469,nan,20000,0,1.5972425937652588
CMAES,eng,4,5,12,6415.27991745469,nan,1209,0,0.16571784019470215
SciPyDE,eng,4,5,12,6435.295708715248,nan,2550,0,0.12548589706420898
LBFGSB,eng,4,5,12,6415.27991745469,nan,114,0,0.008196115493774414
PSO,eng,4,5,12,6415.343253082549,nan,20025,0,1.7652111053466797
GWO,eng,4,5,12,6415.27991745469,nan,20025,0,2.0281925201416016
MealpyGA,eng,4,5,12,8037.349035368582,nan,49,0,0.005528688430786133
SSA,eng,4,5,12,6477.9363358799965,nan,38425,0,4.168402671813965
NLSHADE-RSP,eng,4,5,13,6415.27991745469,nan,20002,0,0.5889949798583984
LSHADE,eng,4,5,13,6415.27991745469,nan,3200,0,0.1010584831237793
JADE,eng,4,5,13,6415.27991745469,nan,3750,0,0.11263251304626465
jSO,eng,4,5,13,6415.27991745469,nan,7936,0,0.25147461891174316
Spiral-LSHADE,eng,4,5,13,6415.27991745469,nan,20000,0,1.6869196891784668
CMAES,eng,4,5,13,6415.27991745469,nan,1065,0,0.15975189208984375
SciPyDE,eng,4,5,13,6432.505569775371,nan,2925,0,0.14348459243774414
LBFGSB,eng,4,5,13,6415.27991745469,nan,84,0,0.004386186599731445
PSO,eng,4,5,13,6415.296887357721,nan,20025,0,1.828087329864502
GWO,eng,4,5,13,6415.27991745469,nan,20025,0,2.106577157974243
MealpyGA,eng,4,5,13,7533.787308163058,nan,49,0,0.007290840148925781
SSA,eng,4,5,13,6577.773860824247,nan,38425,0,4.574359178543091
NLSHADE-RSP,eng,4,5,14,6415.27991745469,nan,20002,0,0.6320080757141113
LSHADE,eng,4,5,14,6415.27991745469,nan,3150,0,0.09600400924682617
JADE,eng,4,5,14,6415.27991745469,nan,3360,0,0.10816717147827148
jSO,eng,4,5,14,6415.27991745469,nan,7881,0,0.25645875930786133
Spiral-LSHADE,eng,4,5,14,6415.27991745469,nan,20000,0,1.7575843334197998
CMAES,eng,4,5,14,6415.27991745469,nan,1393,0,0.1993098258972168
SciPyDE,eng,4,5,14,6426.847268155375,nan,3000,0,0.14555764198303223
LBFGSB,eng,4,5,14,6415.27991745469,nan,168,0,0.008197784423828125
PSO,eng,4,5,14,6415.305880451898,nan,20025,0,1.6922812461853027
GWO,eng,4,5,14,6415.27991745469,nan,20025,0,2.1013643741607666
MealpyGA,eng,4,5,14,12258.815035992486,nan,49,0,0.005800008773803711
SSA,eng,4,5,14,6649.460439278649,nan,38425,0,4.55212140083313
NLSHADE-RSP,eng,4,5,15,6415.27991745469,nan,20002,0,0.6269969940185547
LSHADE,eng,4,5,15,6415.27991745469,nan,3525,0,0.11033391952514648
JADE,eng,4,5,15,6415.27991745469,nan,3240,0,0.10647869110107422
jSO,eng,4,5,15,6415.27991745469,nan,7881,0,0.26075029373168945
Spiral-LSHADE,eng,4,5,15,6415.27991745469,nan,20000,0,1.633927583694458
CMAES,eng,4,5,15,6415.27991745469,nan,1113,0,0.15505433082580566
SciPyDE,eng,4,5,15,6442.177786248124,nan,2475,0,0.11744308471679688
LBFGSB,eng,4,5,15,6415.27991745469,nan,78,0,0.00405430793762207
PSO,eng,4,5,15,6415.344411513784,nan,20025,0,1.9123010635375977
GWO,eng,4,5,15,6415.27991745469,nan,20025,0,2.175696849822998
