alg,suite,fid,dim,run,fbest,err,nfe,hit,time_sec
jSO,cec2022,4,10,4,816.0070790675405,16.00707906754053,40182,0,2.8337275981903076
Spiral-LSHADE,cec2022,4,10,4,818.0,18.0,40000,0,4.429966449737549
CMAES,cec2022,4,10,4,836.0,36.0,3061,0,0.42949700355529785
SciPyDE,cec2022,4,10,4,838.0,38.0,40050,0,3.344440460205078
LBFGSB,cec2022,4,10,4,1118.5000000001587,318.5000000001587,55,0,0.0045583248138427734
PSO,cec2022,4,10,4,858.0,58.0,40050,0,4.847276449203491
GWO,cec2022,4,10,4,832.6145248611226,32.61452486112262,40050,0,5.497632265090942
GA,cec2022,4,10,4,840.0009504864646,40.0009504864646,40050,0,7.1565611362457275
SSA,cec2022,4,10,4,922.6706933035159,122.67069330351592,76050,0,11.469920635223389
NLSHADE-RSP,cec2022,4,10,5,832.0,32.0,40002,0,2.7985188961029053
LSHADE,cec2022,4,10,5,810.0064301390393,10.006430139039253,40050,0,2.8052306175231934
JADE,cec2022,4,10,5,810.0003918396862,10.000391839686245,40050,0,2.7762861251831055
jSO,cec2022,4,10,5,812.0000000270259,12.000000027025862,40182,0,2.818326234817505
Spiral-LSHADE,cec2022,4,10,5,814.0,14.0,40000,0,4.490403652191162
CMAES,cec2022,4,10,5,836.0,36.0,4491,0,0.7274415493011475
SciPyDE,cec2022,4,10,5,829.9683353496416,29.96833534964162,40050,0,3.328237771987915
LBFGSB,cec2022,4,10,5,1236.5,436.5,44,0,0.0037271976470947266
PSO,cec2022,4,10,5,854.0,54.0,40050,0,4.932512521743774
GWO,cec2022,4,10,5,823.7759141450389,23.775914145038882,40050,0,5.37977933883667
GA,cec2022,4,10,5,876.0,76.0,40050,0,6.827570676803589
SSA,cec2022,4,10,5,868.0,68.0,76050,0,11.44535779953003
NLSHADE-RSP,cec2022,4,10,6,838.0,38.0,40002,0,2.7539212703704834
LSHADE,cec2022,4,10,6,808.1298061942048,8.129806194204775,40050,0,2.8455517292022705
JADE,cec2022,4,10,6,816.0000000811192,16.000000081119197,40050,0,2.7783260345458984
jSO,cec2022,4,10,6,810.0000017044537,10.000001704453666,40182,0,2.834918975830078
Spiral-LSHADE,cec2022,4,10,6,814.0,14.0,40000,0,4.532586336135864
CMAES,cec2022,4,10,6,826.0,26.0,4481,0,0.7179570198059082
SciPyDE,cec2022,4,10,6,843.2546439866575,43.25464398665747,40050,0,3.3692781925201416
LBFGSB,cec2022,4,10,6,1134.0,334.0,11,0,0.001241445541381836
PSO,cec2022,4,10,6,872.0,72.0,40050,0,4.8239805698394775
GWO,cec2022,4,10,6,822.0000006057229,22.000000605722903,40050,0,5.77711820602417
GA,cec2022,4,10,6,854.0,54.0,40050,0,7.14375638961792
SSA,cec2022,4,10,6,910.9991524446325,110.9991524446325,76050,0,11.337601661682129
NLSHADE-RSP,cec2022,4,10,7,832.0,32.0,40002,0,2.7640092372894287
LSHADE,cec2022,4,10,7,810.0786813494556,10.078681349455564,40050,0,2.8475804328918457
JADE,cec2022,4,10,7,816.0005242247031,16.0005242247031,40050,0,2.7888894081115723
jSO,cec2022,4,10,7,812.0000000000008,12.000000000000796,40182,0,2.828244686126709
Spiral-LSHADE,cec2022,4,10,7,814.0,14.0,40000,0,4.513494968414307
CMAES,cec2022,4,10,7,842.0,42.0,3711,0,0.6190037727355957
SciPyDE,cec2022,4,10,7,824.2678884833285,24.267888483328534,40050,0,3.3493409156799316
LBFGSB,cec2022,4,10,7,1169.50000000009,369.50000000009004,44,0,0.008249521255493164
PSO,cec2022,4,10,7,846.0,46.0,40050,0,4.875508546829224
GWO,cec2022,4,10,7,830.0000000000438,30.00000000004377,40050,0,5.362984657287598
GA,cec2022,4,10,7,830.0072778303073,30.007277830307316,40050,0,7.080569267272949
SSA,cec2022,4,10,7,891.8552735213725,91.85527352137251,76050,0,11.48049521446228
NLSHADE-RSP,cec2022,4,10,8,840.0,40.0,40002,0,2.8755407333374023
LSHADE,cec2022,4,10,8,808.1388498818038,8.138849881803822,40050,0,2.878810405731201
JADE,cec2022,4,10,8,816.0006789836073,16.00067898360726,40050,0,2.8565638065338135
jSO,cec2022,4,10,8,810.0000000002765,10.000000000276486,40182,0,2.898988723754883
Spiral-LSHADE,cec2022,4,10,8,814.0,14.0,40000,0,4.467519283294678
CMAES,cec2022,4,10,8,826.0,26.0,3991,0,0.6582186222076416
SciPyDE,cec2022,4,10,8,837.6218126618273,37.621812661827335,40050,0,3.411165952682495
LBFGSB,cec2022,4,10,8,1201.0000000000327,401.00000000003274,99,0,0.007864952087402344
PSO,cec2022,4,10,8,824.0,24.0,40050,0,4.988543272018433
GWO,cec2022,4,10,8,839.1486679835618,39.148667983561836,40050,0,6.06794810295105
GA,cec2022,4,10,8,840.039617312106,40.039617312105975,40050,0,7.372159481048584
SSA,cec2022,4,10,8,868.6893682023103,68.68936820231033,76050,0,11.353018760681152
NLSHADE-RSP,cec2022,4,10,9,826.0,26.0,40002,0,2.8426833152770996
LSHADE,cec2022,4,10,9,810.0405097193017,10.040509719301667,40050,0,2.8632876873016357
JADE,cec2022,4,10,9,814.0021670418417,14.002167041841744,40050,0,2.8436872959136963
jSO,cec2022,4,10,9,814.0000006029479,14.000000602947921,40182,0,3.1014959812164307
Spiral-LSHADE,cec2022,4,10,9,814.0,14.0,40000,0,4.556626081466675
CMAES,cec2022,4,10,9,856.0,56.0,3881,0,0.6509356498718262
SciPyDE,cec2022,4,10,9,836.3404480946296,36.34044809462955,40050,0,3.4094910621643066
LBFGSB,cec2022,4,10,9,1216.0000000000305,416.00000000003047,66,0,0.00537419319152832
PSO,cec2022,4,10,9,828.0,28.0,40050,0,4.910276412963867
GWO,cec2022,4,10,9,832.0,32.0,40050,0,5.35757040977478
GA,cec2022,4,10,9,824.0197169920559,24.01971699205592,40050,0,6.989037990570068
SSA,cec2022,4,10,9,890.5,90.5,76050,0,11.592581510543823
NLSHADE-RSP,cec2022,4,10,10,826.0,26.0,40002,0,2.8297672271728516
LSHADE,cec2022,4,10,10,806.0848595368371,6.084859536837143,40050,0,2.885695457458496
JADE,cec2022,4,10,10,812.000072555934,12.000072555934025,40050,0,2.843923568725586
jSO,cec2022,4,10,10,810.0000000000141,10.000000000014097,40150,0,2.8867886066436768
Spiral-LSHADE,cec2022,4,10,10,808.0,8.0,40000,0,4.491241216659546
CMAES,cec2022,4,10,10,818.0,18.0,4281,0,0.6526753902435303
SciPyDE,cec2022,4,10,10,844.0,44.0,40050,0,3.3938074111938477
LBFGSB,cec2022,4,10,10,1084.0,284.0,66,0,0.005326986312866211
PSO,cec2022,4,10,10,852.0,52.0,40050,0,4.806351184844971
GWO,cec2022,4,10,10,836.0000000013415,36.000000001341505,40050,0,5.298253774642944
GA,cec2022,4,10,10,824.0000017790929,24.00000177909294,40050,0,7.0118513107299805
SSA,cec2022,4,10,10,896.9309947049019,96.93099470490188,76050,0,11.222708702087402
NLSHADE-RSP,cec2022,4,10,11,822.0,22.0,40002,0,3.140385866165161
LSHADE,cec2022,4,10,11,810.0425743968748,10.042574396874784,40050,0,3.0748097896575928
JADE,cec2022,4,10,11,808.0004185055409,8.000418505540893,40050,0,2.814753293991089
jSO,cec2022,4,10,11,810.0000000000028,10.000000000002842,40182,0,2.871533155441284
Spiral-LSHADE,cec2022,4,10,11,810.0,10.0,40000,0,4.559548854827881
CMAES,cec2022,4,10,11,834.0,34.0,4131,0,0.5790455341339111
SciPyDE,cec2022,4,10,11,846.2140036627252,46.21400366272519,40050,0,3.3960928916931152
LBFGSB,cec2022,4,10,11,1195.5,395.5,11,0,0.0012819766998291016
PSO,cec2022,4,10,11,920.0,120.0,40050,0,4.820394277572632
GWO,cec2022,4,10,11,831.2480303521982,31.248030352198157,40050,0,5.453557014465332
GA,cec2022,4,10,11,870.0000039617942,70.00000396179416,40050,0,7.110402345657349
SSA,cec2022,4,10,11,853.2236722822323,53.223672282232315,76050,0,11.29844856262207
NLSHADE-RSP,cec2022,4,10,12,832.0,32.0,40002,0,3.1262941360473633
LSHADE,cec2022,4,10,12,810.0848895849325,10.084889584932512,40050,0,2.9911961555480957
JADE,cec2022,4,10,12,826.0000043527144,26.000004352714427,40050,0,2.8307838439941406
jSO,cec2022,4,10,12,814.0000000000041,14.000000000004093,40182,0,2.8280701637268066
Spiral-LSHADE,cec2022,4,10,12,812.0,12.0,40000,0,4.464498281478882
CMAES,cec2022,4,10,12,830.0,30.0,3491,0,0.5328166484832764
SciPyDE,cec2022,4,10,12,836.289955082071,36.289955082070946,40050,0,3.316628932952881
LBFGSB,cec2022,4,10,12,1145.0,345.0,11,0,0.0012450218200683594
PSO,cec2022,4,10,12,830.0,30.0,40050,0,4.727905035018921
GWO,cec2022,4,10,12,849.4061808803815,49.4061808803815,40050,0,5.677022695541382
GA,cec2022,4,10,12,872.0000000001944,72.0000000001944,40050,0,7.271148920059204
SSA,cec2022,4,10,12,870.5,70.5,76050,0,11.714231014251709
NLSHADE-RSP,cec2022,4,10,13,832.0,32.0,40002,0,2.85693097114563
LSHADE,cec2022,4,10,13,810.0365044136514,10.036504413651414,40050,0,2.8861451148986816
JADE,cec2022,4,10,13,812.0000536680753,12.000053668075338,40050,0,2.8608298301696777
jSO,cec2022,4,10,13,810.1732442205575,10.173244220557535,40182,0,2.8840584754943848
Spiral-LSHADE,cec2022,4,10,13,814.0,14.0,40000,0,4.553455114364624
CMAES,cec2022,4,10,13,830.0,30.0,4571,0,0.662945032119751
SciPyDE,cec2022,4,10,13,835.914742447535,35.91474244753499,40050,0,3.4237594604492188
LBFGSB,cec2022,4,10,13,1294.5000000000027,494.50000000000273,66,0,0.0054416656494140625
PSO,cec2022,4,10,13,876.0,76.0,40050,0,4.851382732391357
GWO,cec2022,4,10,13,822.0000087951055,22.000008795105487,40050,0,5.368812084197998
GA,cec2022,4,10,13,828.057164433404,28.057164433403955,40050,0,7.001206159591675
SSA,cec2022,4,10,13,897.2135000237021,97.21350002370207,76050,0,11.38585901260376
NLSHADE-RSP,cec2022,4,10,14,824.0,24.0,40002,0,2.7643039226531982
LSHADE,cec2022,4,10,14,812.008499581512,12.008499581511956,40050,0,2.8091373443603516
JADE,cec2022,4,10,14,814.0003274466185,14.000327446618485,40050,0,2.793830394744873
jSO,cec2022,4,10,14,814.0000000120159,14.000000012015903,40182,0,2.819417715072632
Spiral-LSHADE,cec2022,4,10,14,814.0621584278148,14.06215842781478,40000,0,4.445427894592285
CMAES,cec2022,4,10,14,852.0,52.0,3591,0,0.5290584564208984
SciPyDE,cec2022,4,10,14,825.6110008519707,25.611000851970743,40050,0,3.3597333431243896
LBFGSB,cec2022,4,10,14,1112.5000000025493,312.5000000025493,165,0,0.012983083724975586
PSO,cec2022,4,10,14,836.0,36.0,40050,0,4.845895528793335
GWO,cec2022,4,10,14,846.9513570558431,46.95135705584312,40050,0,5.374799013137817
GA,cec2022,4,10,14,822.0446114054017,22.044611405401724,40050,0,6.9709649085998535
SSA,cec2022,4,10,14,886.0,86.0,76050,0,11.77493667602539
NLSHADE-RSP,cec2022,4,10,15,824.0000000000001,24.000000000000114,40002,0,3.191091775894165
LSHADE,cec2022,4,10,15,814.0283108699747,14.028310869974689,40050,0,3.206524610519409
JADE,cec2022,4,10,15,814.0000134098286,14.000013409828625,40050,0,3.15114688873291
jSO,cec2022,4,10,15,812.0000000000962,12.000000000096179,40182,0,3.183159589767456
Spiral-LSHADE,cec2022,4,10,15,812.0,12.0,40000,0,4.941645860671997
CMAES,cec2022,4,10,15,836.0,36.0,4391,0,0.7048666477203369
SciPyDE,cec2022,4,10,15,842.8667126730872,42.86671267308725,40050,0,3.693358898162842
LBFGSB,cec2022,4,10,15,1207.0,407.0,55,0,0.005034446716308594
PSO,cec2022,4,10,15,824.0,24.0,40050,0,4.7366697788238525
GWO,cec2022,4,10,15,820.0000266595899,20.000026659589935,40050,0,5.197460889816284
GA,cec2022,4,10,15,842.0051050300438,42.00510503004375,40050,0,6.729019641876221
SSA,cec2022,4,10,15,884.5,84.5,76050,0,11.111926794052124
NLSHADE-RSP,cec2022,4,10,16,824.0,24.0,40002,0,3.1662893295288086
LSHADE,cec2022,4,10,16,812.0185351959005,12.01853519590054,40050,0,3.2235724925994873
JADE,cec2022,4,10,16,812.0001955498082,12.000195549808154,40050,0,3.1418867111206055
jSO,cec2022,4,10,16,810.0329172898797,10.03291728987972,40182,0,3.1916472911834717
Spiral-LSHADE,cec2022,4,10,16,816.0,16.0,40000,0,4.945844650268555
CMAES,cec2022,4,10,16,842.0,42.0,4241,0,0.7688350677490234
SciPyDE,cec2022,4,10,16,848.0,48.0,40050,0,3.730032444000244
LBFGSB,cec2022,4,10,16,1182.0,382.0,11,0,0.0014014244079589844
PSO,cec2022,4,10,16,829.689148448688,29.689148448688,40050,0,5.157198190689087
GWO,cec2022,4,10,16,842.0000000001016,42.000000000101636,40050,0,5.518579959869385
GA,cec2022,4,10,16,888.0000015411654,88.00000154116537,40050,0,7.020627975463867
SSA,cec2022,4,10,16,856.0,56.0,76050,0,11.207375288009644
NLSHADE-RSP,cec2022,4,10,17,838.0,38.0,40002,0,3.1566286087036133
LSHADE,cec2022,4,10,17,810.0126442316716,10.01264423167163,40050,0,3.1642956733703613
JADE,cec2022,4,10,17,814.000524795066,14.000524795065985,40050,0,3.1096444129943848
jSO,cec2022,4,10,17,808.0743231978983,8.074323197898252,40182,0,3.146880865097046
Spiral-LSHADE,cec2022,4,10,17,810.0,10.0,40000,0,4.799822568893433
CMAES,cec2022,4,10,17,820.0,20.0,3731,0,0.670668363571167
SciPyDE,cec2022,4,10,17,836.7140365863629,36.71403658636291,40050,0,3.6780359745025635
LBFGSB,cec2022,4,10,17,1054.0000000001091,254.00000000010914,110,0,0.009393453598022461
PSO,cec2022,4,10,17,864.0,64.0,40050,0,4.873450994491577
GWO,cec2022,4,10,17,820.0000046201977,20.00000462019773,40050,0,5.714223146438599
GA,cec2022,4,10,17,830.0000001289321,30.00000012893213,40050,0,7.12277626991272
SSA,cec2022,4,10,17,892.5,92.5,76050,0,11.194768905639648
NLSHADE-RSP,cec2022,4,10,18,814.0,14.0,40002,0,2.8190011978149414
LSHADE,cec2022,4,10,18,816.0518554240836,16.051855424083556,40050,0,2.8599417209625244
JADE,cec2022,4,10,18,818.0005002745029,18.000500274502883,40050,0,2.833359956741333
jSO,cec2022,4,10,18,812.0081413696694,12.008141369669374,40182,0,2.946038246154785
Spiral-LSHADE,cec2022,4,10,18,814.0,14.0,40000,0,4.478451490402222
CMAES,cec2022,4,10,18,828.0,28.0,4311,0,0.6560826301574707
SciPyDE,cec2022,4,10,18,820.552939456628,20.552939456627996,40050,0,3.385284662246704
LBFGSB,cec2022,4,10,18,1153.5000000009993,353.5000000009993,88,0,0.00705718994140625
PSO,cec2022,4,10,18,878.0,78.0,40050,0,4.823680877685547
GWO,cec2022,4,10,18,856.0000000003303,56.00000000033026,40050,0,5.457743406295776
GA,cec2022,4,10,18,888.0050449914314,88.00504499143142,40050,0,6.987532615661621
SSA,cec2022,4,10,18,905.5366743321179,105.53667433211785,76050,0,11.516497135162354
NLSHADE-RSP,cec2022,4,10,19,834.0,34.0,40002,0,2.8577210903167725
LSHADE,cec2022,4,10,19,810.040296935463,10.040296935462948,40050,0,2.932497501373291
JADE,cec2022,4,10,19,814.0001053050805,14.000105305080524,40050,0,2.861008644104004
jSO,cec2022,4,10,19,808.0020049122936,8.002004912293614,40182,0,2.894653081893921
Spiral-LSHADE,cec2022,4,10,19,814.0,14.0,40000,0,4.50220513343811
CMAES,cec2022,4,10,19,820.0,20.0,3741,0,0.5279109477996826
SciPyDE,cec2022,4,10,19,850.3111565013738,50.31115650137383,40050,0,3.4088525772094727
LBFGSB,cec2022,4,10,19,1303.500000000002,503.50000000000205,99,0,0.007795572280883789
PSO,cec2022,4,10,19,842.0,42.0,40050,0,5.044731140136719
GWO,cec2022,4,10,19,826.9012758317527,26.90127583175274,40050,0,5.258415222167969
GA,cec2022,4,10,19,810.0463951270516,10.046395127051596,40050,0,6.881900787353516
SSA,cec2022,4,10,19,905.3873291191624,105.38732911916236,76050,0,11.451910734176636
NLSHADE-RSP,cec2022,4,10,20,838.0,38.0,40002,0,2.832754373550415
LSHADE,cec2022,4,10,20,818.0187311318502,18.018731131850245,40050,0,2.8722755908966064
JADE,cec2022,4,10,20,816.0046299757073,16.004629975707303,40050,0,2.843398094177246
jSO,cec2022,4,10,20,806.0000168209305,6.000016820930455,40182,0,2.8876211643218994
Spiral-LSHADE,cec2022,4,10,20,810.0,10.0,40000,0,4.46882700920105
CMAES,cec2022,4,10,20,837.3653821113915,37.365382111391455,4461,0,0.6507112979888916
SciPyDE,cec2022,4,10,20,839.3178680899919,39.31786808999186,40050,0,3.4032256603240967
LBFGSB,cec2022,4,10,20,1155.5,355.5,11,0,0.0012595653533935547
PSO,cec2022,4,10,20,860.0000000005421,60.00000000054206,40050,0,4.816831827163696
GWO,cec2022,4,10,20,828.0000001239763,28.000000123976292,40050,0,5.393026113510132
GA,cec2022,4,10,20,868.0035415602367,68.00354156023673,40050,0,6.988350868225098
SSA,cec2022,4,10,20,874.5,74.5,76050,0,11.375598430633545
NLSHADE-RSP,cec2022,4,10,21,820.0,20.0,40002,0,2.9219841957092285
LSHADE,cec2022,4,10,21,816.1809578347679,16.180957834767923,40050,0,2.945122718811035
JADE,cec2022,4,10,21,816.0000332028181,16.000033202818145,40050,0,2.906385898590088
jSO,cec2022,4,10,21,808.0000688167204,8.000068816720386,40182,0,2.9382572174072266
Spiral-LSHADE,cec2022,4,10,21,816.0,16.0,40000,0,4.597041130065918
CMAES,cec2022,4,10,21,830.0,30.0,5071,0,0.7501220703125
SciPyDE,cec2022,4,10,21,839.1559823054941,39.15598230549415,40050,0,3.4673783779144287
LBFGSB,cec2022,4,10,21,1245.0000000000437,445.00000000004366,44,0,0.003863811492919922
PSO,cec2022,4,10,21,846.0,46.0,40050,0,4.91001033782959
GWO,cec2022,4,10,21,822.0000005305296,22.000000530529633,40050,0,5.852594614028931
GA,cec2022,4,10,21,842.0157890759884,42.01578907598844,40050,0,7.113192319869995
SSA,cec2022,4,10,21,844.8886184742005,44.888618474200484,76050,0,11.199402332305908
NLSHADE-RSP,cec2022,4,10,22,834.0,34.0,40002,0,2.9022834300994873
LSHADE,cec2022,4,10,22,818.017216989374,18.017216989373992,40050,0,2.9438557624816895
JADE,cec2022,4,10,22,814.0000385541704,14.000038554170374,40050,0,2.914196252822876
jSO,cec2022,4,10,22,808.0000000164046,8.000000016404556,40182,0,3.1221697330474854
Spiral-LSHADE,cec2022,4,10,22,812.0,12.0,40000,0,4.587785482406616
CMAES,cec2022,4,10,22,840.0,40.0,4391,0,0.7590410709381104
SciPyDE,cec2022,4,10,22,837.6281407570975,37.628140757097526,40050,0,3.4930732250213623
LBFGSB,cec2022,4,10,22,1286.5,486.5,11,0,0.0012936592102050781
PSO,cec2022,4,10,22,840.0,40.0,40050,0,4.748145580291748
GWO,cec2022,4,10,22,832.0,32.0,40050,0,5.371538162231445
GA,cec2022,4,10,22,844.0032810766062,44.003281076606186,40050,0,6.889634609222412
SSA,cec2022,4,10,22,865.2148743769612,65.21487437696123,76050,0,11.132972478866577
NLSHADE-RSP,cec2022,4,10,23,838.0,38.0,40002,0,2.8166346549987793
LSHADE,cec2022,4,10,23,820.000037688617,20.000037688617,40050,0,2.9027087688446045
JADE,cec2022,4,10,23,826.0000583067397,26.000058306739675,40050,0,2.9280388355255127
jSO,cec2022,4,10,23,810.0000000000007,10.000000000000682,40062,0,2.8899569511413574
Spiral-LSHADE,cec2022,4,10,23,812.0,12.0,40000,0,4.41380500793457
CMAES,cec2022,4,10,23,814.0,14.0,4401,0,0.7073721885681152
SciPyDE,cec2022,4,10,23,830.5601710347036,30.560171034703558,40050,0,3.426783323287964
LBFGSB,cec2022,4,10,23,1315.5,515.5,11,0,0.0012428760528564453
PSO,cec2022,4,10,23,842.0045236185764,42.0045236185764,40050,0,4.827473878860474
GWO,cec2022,4,10,23,821.675060130057,21.675060130056977,40050,0,5.491350173950195
GA,cec2022,4,10,23,847.8264802969984,47.8264802969984,40050,0,6.80985689163208
SSA,cec2022,4,10,23,894.0,94.0,76050,0,11.312448740005493
NLSHADE-RSP,cec2022,4,10,24,820.0,20.0,40002,0,2.922743558883667
LSHADE,cec2022,4,10,24,810.0743654278922,10.07436542789219,40050,0,2.951951742172241
JADE,cec2022,4,10,24,818.000038583494,18.00003858349396,40050,0,2.860858917236328
jSO,cec2022,4,10,24,808.000000201841,8.000000201840976,40182,0,2.946091413497925
Spiral-LSHADE,cec2022,4,10,24,818.0,18.0,40000,0,4.661180257797241
CMAES,cec2022,4,10,24,858.0,58.0,3981,0,0.6178038120269775
SciPyDE,cec2022,4,10,24,866.0035785126073,66.0035785126073,40050,0,3.5112643241882324
LBFGSB,cec2022,4,10,24,1090.0,290.0,11,0,0.0013418197631835938
PSO,cec2022,4,10,24,848.0,48.0,40050,0,4.753218173980713
GWO,cec2022,4,10,24,824.9536437994622,24.953643799462156,40050,0,5.519513130187988
GA,cec2022,4,10,24,838.0295487174662,38.02954871746624,40050,0,7.420337438583374
SSA,cec2022,4,10,24,868.0,68.0,76050,0,11.38899040222168
NLSHADE-RSP,cec2022,4,10,25,830.0,30.0,40002,0,2.8615427017211914
LSHADE,cec2022,4,10,25,820.0000706151666,20.000070615166578,40050,0,2.9372141361236572
JADE,cec2022,4,10,25,816.0044617290878,16.00446172908778,40050,0,2.8934593200683594
jSO,cec2022,4,10,25,816.0,16.0,40074,0,2.9090771675109863
Spiral-LSHADE,cec2022,4,10,25,810.0,10.0,40000,0,4.592180490493774
CMAES,cec2022,4,10,25,846.0,46.0,5391,0,0.8420484066009521
SciPyDE,cec2022,4,10,25,852.7464032002447,52.746403200244686,40050,0,3.459136486053467
LBFGSB,cec2022,4,10,25,1228.5,428.5,11,0,0.0012917518615722656
PSO,cec2022,4,10,25,860.0,60.0,40050,0,4.873135089874268
GWO,cec2022,4,10,25,833.3168017901054,33.31680179010539,40050,0,5.415363788604736
GA,cec2022,4,10,25,854.0000052795576,54.00000527955763,40050,0,6.9211015701293945
SSA,cec2022,4,10,25,892.7487397596587,92.74873975965875,76050,0,11.413336753845215
NLSHADE-RSP,cec2022,4,10,26,834.0,34.0,40002,0,2.7824268341064453
LSHADE,cec2022,4,10,26,806.2118403375129,6.211840337512854,40050,0,2.8302462100982666
JADE,cec2022,4,10,26,822.000000012554,22.000000012553983,40050,0,2.9411280155181885
jSO,cec2022,4,10,26,808.0000577826519,8.00005778265188,40182,0,2.9721362590789795
Spiral-LSHADE,cec2022,4,10,26,816.0,16.0,40000,0,4.647680044174194
CMAES,cec2022,4,10,26,826.0,26.0,3661,0,0.6181974411010742
SciPyDE,cec2022,4,10,26,831.7255497546923,31.725549754692338,40050,0,3.49312686920166
LBFGSB,cec2022,4,10,26,1147.5000000000691,347.5000000000691,88,0,0.007359027862548828
PSO,cec2022,4,10,26,848.0,48.0,40050,0,4.893531084060669
GWO,cec2022,4,10,26,820.0,20.0,40050,0,5.568138837814331
GA,cec2022,4,10,26,832.032707940643,32.032707940643036,40050,0,7.182210206985474
SSA,cec2022,4,10,26,890.0,90.0,76050,0,11.632251262664795
NLSHADE-RSP,cec2022,4,10,27,820.0,20.0,40002,0,3.1998884677886963
LSHADE,cec2022,4,10,27,810.0679714339067,10.067971433906678,40050,0,3.171776294708252
JADE,cec2022,4,10,27,828.0000000664884,28.000000066488383,40050,0,3.1338045597076416
jSO,cec2022,4,10,27,808.0004446527056,8.000444652705596,40182,0,3.149409294128418
Spiral-LSHADE,cec2022,4,10,27,820.0,20.0,40000,0,4.919692516326904
CMAES,cec2022,4,10,27,844.0,44.0,3341,0,0.601029634475708
SciPyDE,cec2022,4,10,27,834.6829104237809,34.68291042378087,40050,0,3.693448066711426
LBFGSB,cec2022,4,10,27,1308.5,508.5,11,0,0.001399993896484375
PSO,cec2022,4,10,27,874.0,74.0,40050,0,5.139347076416016
GWO,cec2022,4,10,27,829.906435422296,29.906435422296,40050,0,5.217242002487183
GA,cec2022,4,10,27,844.000638670068,44.00063867006804,40050,0,6.7816901206970215
SSA,cec2022,4,10,27,848.0,48.0,76050,0,11.548848628997803
NLSHADE-RSP,cec2022,4,10,28,834.0,34.0,40002,0,2.8618106842041016
LSHADE,cec2022,4,10,28,812.012828173809,12.012828173808998,40050,0,2.8888509273529053
JADE,cec2022,4,10,28,814.0009085036443,14.000908503644268,40050,0,2.8528616428375244
jSO,cec2022,4,10,28,808.0000009073314,8.000000907331355,40182,0,2.8864524364471436
Spiral-LSHADE,cec2022,4,10,28,808.0,8.0,40000,0,4.530406713485718
CMAES,cec2022,4,10,28,832.0,32.0,4701,0,0.6989297866821289
SciPyDE,cec2022,4,10,28,863.881846055346,63.881846055346045,40050,0,3.4014892578125
LBFGSB,cec2022,4,10,28,1140.000000000011,340.0000000000109,99,0,0.007846593856811523
PSO,cec2022,4,10,28,842.0,42.0,40050,0,4.860610485076904
GWO,cec2022,4,10,28,842.0,42.0,40050,0,5.441113710403442
GA,cec2022,4,10,28,834.0000923305178,34.00009233051776,40050,0,6.927286863327026
SSA,cec2022,4,10,28,864.1897498741741,64.18974987417414,76050,0,11.395530462265015
NLSHADE-RSP,cec2022,4,10,29,850.0,50.0,40002,0,2.8336539268493652
LSHADE,cec2022,4,10,29,810.0187191181957,10.01871911819569,40050,0,2.878248929977417
JADE,cec2022,4,10,29,810.0001177477147,10.00011774771474,40050,0,3.010526657104492
jSO,cec2022,4,10,29,810.3698973475156,10.369897347515575,40182,0,2.949324607849121
Spiral-LSHADE,cec2022,4,10,29,812.0,12.0,40000,0,4.5206122398376465
CMAES,cec2022,4,10,29,830.0,30.0,4701,0,0.7765641212463379
SciPyDE,cec2022,4,10,29,844.0,44.0,40050,0,3.4094009399414062
LBFGSB,cec2022,4,10,29,1220.5,420.5,11,0,0.0012791156768798828
PSO,cec2022,4,10,29,888.0,88.0,40050,0,5.013457536697388
GWO,cec2022,4,10,29,838.0,38.0,40050,0,5.339248418807983
GA,cec2022,4,10,29,834.0003518147647,34.00035181476471,40050,0,6.93737530708313
SSA,cec2022,4,10,29,834.0110582687428,34.01105826874277,76050,0,11.182037353515625
NLSHADE-RSP,cec2022,5,10,0,900.0,0.0,40002,1,1.5260889530181885
LSHADE,cec2022,5,10,0,900.0,0.0,16500,1,0.645413875579834
JADE,cec2022,5,10,0,900.0,0.0,10590,1,0.4075651168823242
jSO,cec2022,5,10,0,900.0,0.0,28789,1,1.2132079601287842
Spiral-LSHADE,cec2022,5,10,0,900.0,0.0,40000,1,3.287780523300171
CMAES,cec2022,5,10,0,900.0895282504165,0.08952825041649248,2571,0,0.32974934577941895
SciPyDE,cec2022,5,10,0,903.9856425101744,3.9856425101744435,450,0,0.02208733558654785
LBFGSB,cec2022,5,10,0,913.0257821943122,13.025782194312228,385,0,0.01768016815185547
PSO,cec2022,5,10,0,900.0895282504166,0.08952825041660617,40050,0,3.823465347290039
GWO,cec2022,5,10,0,900.0009082733623,0.0009082733622562955,40050,0,3.898740768432617
GA,cec2022,5,10,0,900.7330778423768,0.7330778423768152,40050,0,5.622633218765259
SSA,cec2022,5,10,0,900.8124370208502,0.8124370208502114,76050,0,8.764646053314209
NLSHADE-RSP,cec2022,5,10,1,900.0000000000001,1.1368683772161603e-13,40002,1,1.493025541305542
LSHADE,cec2022,5,10,1,900.0,0.0,18300,1,0.7151973247528076
JADE,cec2022,5,10,1,900.0,0.0,10140,1,0.39483022689819336
jSO,cec2022,5,10,1,900.0,0.0,29004,1,1.157874584197998
Spiral-LSHADE,cec2022,5,10,1,900.0,0.0,40000,1,3.3701367378234863
