alg,suite,fid,dim,run,fbest,err,nfe,hit,time_sec
SciPyDE,cec2014,7,10,0,705.6293001598918,5.629300159891841,3450,0,0.20677876472473145
LBFGSB,cec2014,7,10,0,700.325120620353,0.3251206203530046,418,0,0.02321600914001465
PSO,cec2014,7,10,0,700.3271227766766,0.32712277667656053,40050,0,4.3090856075286865
GWO,cec2014,7,10,0,701.5338717489011,1.533871748901106,40050,0,4.877549171447754
GA,cec2014,7,10,0,700.7378820641361,0.7378820641361017,40050,0,7.2044289112091064
SSA,cec2014,7,10,0,708.338071322987,8.338071322987048,76050,0,11.153465509414673
NLSHADE-RSP,cec2014,7,10,1,700.0147724077242,0.014772407724194636,40002,0,1.4646096229553223
LSHADE,cec2014,7,10,1,700.0011456084272,0.0011456084272367661,40050,0,1.485109806060791
JADE,cec2014,7,10,1,700.0074718784499,0.007471878449905489,40050,0,1.4291415214538574
jSO,cec2014,7,10,1,700.0000000000001,1.1368683772161603e-13,36847,1,1.3656401634216309
Spiral-LSHADE,cec2014,7,10,1,700.0,0.0,40000,1,3.5438451766967773
CMAES,cec2014,7,10,1,700.0196899980049,0.019689998004878362,3121,0,0.4154655933380127
SciPyDE,cec2014,7,10,1,704.020730326455,4.020730326455009,3150,0,0.16795039176940918
LBFGSB,cec2014,7,10,1,732.8945708443093,32.89457084430933,473,0,0.020824193954467773
PSO,cec2014,7,10,1,700.6476821675361,0.647682167536118,40050,0,4.331341981887817
GWO,cec2014,7,10,1,700.7254272181497,0.7254272181496617,40050,0,5.692762136459351
GA,cec2014,7,10,1,700.5966198820381,0.5966198820381123,40050,0,7.321720361709595
SSA,cec2014,7,10,1,702.450928255564,2.4509282555640084,76050,0,11.231698989868164
NLSHADE-RSP,cec2014,7,10,2,700.0245732940865,0.024573294086508213,40002,0,1.441603660583496
LSHADE,cec2014,7,10,2,700.0015633133193,0.0015633133192523019,40050,0,1.5096547603607178
JADE,cec2014,7,10,2,700.0099192165492,0.0099192165491786,40050,0,1.4647481441497803
jSO,cec2014,7,10,2,700.0,0.0,36236,1,1.3631114959716797
Spiral-LSHADE,cec2014,7,10,2,700.0000000000036,3.637978807091713e-12,40000,1,3.4675166606903076
CMAES,cec2014,7,10,2,700.0,0.0,3241,1,0.4788365364074707
SciPyDE,cec2014,7,10,2,704.4257449809081,4.425744980908121,3300,0,0.1801156997680664
LBFGSB,cec2014,7,10,2,700.032015995714,0.03201599571400493,671,0,0.03176450729370117
PSO,cec2014,7,10,2,700.2904301173588,0.29043011735882374,40050,0,4.434725999832153
GWO,cec2014,7,10,2,701.7736037399235,1.7736037399234874,40050,0,5.298764228820801
GA,cec2014,7,10,2,700.8220994466515,0.822099446651464,40050,0,6.979544639587402
SSA,cec2014,7,10,2,707.5218457598484,7.521845759848361,76050,0,10.844334125518799
NLSHADE-RSP,cec2014,7,10,3,700.0306737549835,0.030673754983467916,40002,0,1.6466012001037598
LSHADE,cec2014,7,10,3,700.0019241723079,0.001924172307894878,40050,0,1.5812129974365234
JADE,cec2014,7,10,3,700.009922577886,0.009922577885959072,40050,0,1.489983081817627
jSO,cec2014,7,10,3,700.0000000000001,1.1368683772161603e-13,37743,1,1.4527652263641357
Spiral-LSHADE,cec2014,7,10,3,700.0246026825569,0.0246026825568606,40000,0,3.5150392055511475
CMAES,cec2014,7,10,3,700.0073960403342,0.007396040334242571,3231,0,0.4533426761627197
SciPyDE,cec2014,7,10,3,705.7455624568883,5.745562456888251,2850,0,0.1630699634552002
LBFGSB,cec2014,7,10,3,700.0000002881754,2.881754426198313e-07,682,0,0.04000997543334961
PSO,cec2014,7,10,3,700.2659255308362,0.26592553083617076,40050,0,4.400991201400757
GWO,cec2014,7,10,3,700.7810368361584,0.7810368361583642,40050,0,4.745865106582642
GA,cec2014,7,10,3,700.8099836727598,0.8099836727598131,40050,0,7.920074462890625
SSA,cec2014,7,10,3,704.1596703329237,4.159670332923724,76050,0,11.822831630706787
NLSHADE-RSP,cec2014,7,10,4,700.0256650885406,0.025665088540563374,40002,0,1.5122196674346924
LSHADE,cec2014,7,10,4,700.0042035509244,0.004203550924444244,40050,0,1.548290491104126
JADE,cec2014,7,10,4,700.0076011951636,0.007601195163601915,40050,0,1.501988172531128
jSO,cec2014,7,10,4,700.0098572846078,0.00985728460784685,37785,0,1.4533352851867676
Spiral-LSHADE,cec2014,7,10,4,700.0,0.0,40000,1,3.450874090194702
CMAES,cec2014,7,10,4,700.0196777345581,0.019677734558058546,3531,0,0.46978044509887695
SciPyDE,cec2014,7,10,4,704.8138308486151,4.813830848615112,2700,0,0.1473376750946045
LBFGSB,cec2014,7,10,4,700.0000001681851,1.6818512449390255e-07,495,0,0.023809432983398438
PSO,cec2014,7,10,4,700.7603877679489,0.7603877679489415,40050,0,4.503608703613281
GWO,cec2014,7,10,4,700.8036562543545,0.8036562543544505,40050,0,5.431174993515015
GA,cec2014,7,10,4,700.7987272471036,0.7987272471035567,40050,0,8.11228060722351
SSA,cec2014,7,10,4,701.5031598977034,1.5031598977034264,76050,0,11.733081579208374
NLSHADE-RSP,cec2014,7,10,5,700.00739604035,0.007396040350045041,40002,0,1.5971019268035889
LSHADE,cec2014,7,10,5,700.0,0.0,38500,1,1.5799427032470703
JADE,cec2014,7,10,5,700.0076761638536,0.007676163853602702,40050,0,1.6145145893096924
jSO,cec2014,7,10,5,700.0000000000001,1.1368683772161603e-13,38043,1,1.567281723022461
Spiral-LSHADE,cec2014,7,10,5,700.0,0.0,40000,1,3.5558152198791504
CMAES,cec2014,7,10,5,700.0196899980049,0.019689998004878362,3241,0,0.42020606994628906
SciPyDE,cec2014,7,10,5,703.8844438200465,3.8844438200464992,2400,0,0.13767766952514648
LBFGSB,cec2014,7,10,5,739.1070288193039,39.10702881930388,506,0,0.024400949478149414
PSO,cec2014,7,10,5,700.1379455774916,0.1379455774915641,40050,0,4.426217555999756
GWO,cec2014,7,10,5,700.7602591119653,0.760259111965297,40050,0,5.494687795639038
GA,cec2014,7,10,5,700.6767340587594,0.6767340587593935,40050,0,7.506702184677124
SSA,cec2014,7,10,5,702.0007276880726,2.0007276880726295,76050,0,11.391259908676147
NLSHADE-RSP,cec2014,7,10,6,700.0221856608579,0.02218566085787188,40002,0,1.4501564502716064
LSHADE,cec2014,7,10,6,700.0016129947293,0.0016129947292711222,40050,0,1.6879470348358154
JADE,cec2014,7,10,6,700.022154895094,0.02215489509399049,40050,0,1.5430715084075928
jSO,cec2014,7,10,6,700.0000000000002,2.2737367544323206e-13,38184,1,1.5100212097167969
Spiral-LSHADE,cec2014,7,10,6,700.0,0.0,40000,1,3.627819299697876
CMAES,cec2014,7,10,6,700.0147797767548,0.014779776754835439,3171,0,0.43653082847595215
SciPyDE,cec2014,7,10,6,704.2623889557093,4.262388955709298,3000,0,0.16851067543029785
LBFGSB,cec2014,7,10,6,700.000000055462,5.546201009565266e-08,418,0,0.018285751342773438
PSO,cec2014,7,10,6,700.522106363984,0.522106363983994,40050,0,4.627070426940918
GWO,cec2014,7,10,6,700.3568438681953,0.3568438681952557,40050,0,5.471766710281372
GA,cec2014,7,10,6,700.8707073476189,0.870707347618918,40050,0,7.71802544593811
SSA,cec2014,7,10,6,701.7045742940256,1.7045742940256332,76050,0,10.990256309509277
NLSHADE-RSP,cec2014,7,10,7,700.0000000000003,3.410605131648481e-13,40002,1,1.4680349826812744
LSHADE,cec2014,7,10,7,700.003648763153,0.0036487631530235376,40050,0,1.5052056312561035
JADE,cec2014,7,10,7,700.0002952079346,0.00029520793464143935,40050,0,1.455744743347168
jSO,cec2014,7,10,7,700.0000000000001,1.1368683772161603e-13,38509,1,1.4642765522003174
Spiral-LSHADE,cec2014,7,10,7,700.0,0.0,40000,1,3.571145534515381
CMAES,cec2014,7,10,7,700.0,0.0,3381,1,0.4758319854736328
SciPyDE,cec2014,7,10,7,705.8982351701245,5.898235170124508,2700,0,0.16820001602172852
LBFGSB,cec2014,7,10,7,733.0454509182603,33.04545091826026,308,0,0.013519287109375
PSO,cec2014,7,10,7,700.3492835904951,0.34928359049513347,40050,0,4.664173126220703
GWO,cec2014,7,10,7,700.6079334680645,0.6079334680645161,40050,0,5.379216432571411
GA,cec2014,7,10,7,700.686472678937,0.6864726789369797,40050,0,7.847117185592651
SSA,cec2014,7,10,7,715.2925619646902,15.292561964690208,76050,0,11.339961051940918
NLSHADE-RSP,cec2014,7,10,8,700.0000000000001,1.1368683772161603e-13,40002,1,1.4933972358703613
LSHADE,cec2014,7,10,8,700.0001807847146,0.000180784714643778,40050,0,1.5337064266204834
JADE,cec2014,7,10,8,700.0092447701661,0.009244770166105809,40050,0,1.5051119327545166
jSO,cec2014,7,10,8,700.0073960403344,0.0073960403343562575,38121,0,1.4832773208618164
Spiral-LSHADE,cec2014,7,10,8,700.0,0.0,40000,1,3.553098678588867
CMAES,cec2014,7,10,8,700.0,0.0,3081,1,0.39253759384155273
SciPyDE,cec2014,7,10,8,704.8674114369002,4.86741143690017,3150,0,0.17464923858642578
LBFGSB,cec2014,7,10,8,700.0934933825753,0.09349338257527506,583,0,0.030051469802856445
PSO,cec2014,7,10,8,700.0836138055048,0.0836138055047968,40050,0,4.609990358352661
GWO,cec2014,7,10,8,700.7948308152783,0.7948308152782602,40050,0,6.036155700683594
GA,cec2014,7,10,8,700.8143763316934,0.8143763316934383,40050,0,7.357485055923462
SSA,cec2014,7,10,8,718.1132705823901,18.1132705823901,76050,0,11.187907457351685
NLSHADE-RSP,cec2014,7,10,9,700.0123209888752,0.012320988875217154,40002,0,1.5292749404907227
LSHADE,cec2014,7,10,9,700.0000941641248,9.416412478913117e-05,40050,0,1.539170265197754
JADE,cec2014,7,10,9,700.000008520418,8.520417964064109e-06,40050,0,1.5974407196044922
jSO,cec2014,7,10,9,700.0123160725193,0.01231607251929745,36362,0,1.4882736206054688
Spiral-LSHADE,cec2014,7,10,9,700.0196777345581,0.019677734558058546,40000,0,3.4783518314361572
CMAES,cec2014,7,10,9,700.0172262938598,0.017226293859835096,3201,0,0.4374983310699463
SciPyDE,cec2014,7,10,9,705.4028457316622,5.4028457316621825,4200,0,0.23103976249694824
LBFGSB,cec2014,7,10,9,700.0172361173968,0.01723611739680564,550,0,0.027048587799072266
PSO,cec2014,7,10,9,700.1820417853947,0.1820417853947447,40050,0,4.364901304244995
GWO,cec2014,7,10,9,700.5547872690398,0.5547872690398208,40050,0,5.027599573135376
GA,cec2014,7,10,9,700.631974675782,0.6319746757819757,40050,0,7.316131114959717
SSA,cec2014,7,10,9,707.0055534560055,7.005553456005487,76050,0,12.064039468765259
NLSHADE-RSP,cec2014,7,10,10,700.0172361119568,0.017236111956776767,40002,0,1.5658354759216309
LSHADE,cec2014,7,10,10,700.0010592267893,0.0010592267892661766,40050,0,1.6707892417907715
JADE,cec2014,7,10,10,700.0001566716803,0.00015667168031541223,40050,0,1.6134390830993652
jSO,cec2014,7,10,10,700.0,0.0,37565,1,1.5439441204071045
Spiral-LSHADE,cec2014,7,10,10,700.0,0.0,40000,1,3.72356915473938
CMAES,cec2014,7,10,10,700.0073960403341,0.007396040334128884,3281,0,0.45331478118896484
SciPyDE,cec2014,7,10,10,705.5263361541373,5.5263361541373115,3450,0,0.1983485221862793
LBFGSB,cec2014,7,10,10,700.0295105919146,0.029510591914572615,550,0,0.026625394821166992
PSO,cec2014,7,10,10,700.1573262218335,0.1573262218335003,40050,0,4.903814792633057
GWO,cec2014,7,10,10,700.8873171161246,0.8873171161245637,40050,0,5.450520277023315
GA,cec2014,7,10,10,700.5663083037892,0.566308303789242,40050,0,7.685746669769287
SSA,cec2014,7,10,10,707.9458747564177,7.945874756417652,76050,0,11.299164295196533
NLSHADE-RSP,cec2014,7,10,11,700.0270933960874,0.027093396087366273,40002,0,1.5301039218902588
LSHADE,cec2014,7,10,11,700.0027306463111,0.002730646311078999,40050,0,1.585233211517334
JADE,cec2014,7,10,11,700.0092373666367,0.009237366636739353,40050,0,1.5039710998535156
jSO,cec2014,7,10,11,700.0000000000001,1.1368683772161603e-13,37474,1,1.4661269187927246
Spiral-LSHADE,cec2014,7,10,11,700.0,0.0,40000,1,3.519568681716919
CMAES,cec2014,7,10,11,700.0098572846078,0.00985728460784685,3171,0,0.451812744140625
SciPyDE,cec2014,7,10,11,706.1825276086133,6.182527608613327,3000,0,0.17272520065307617
LBFGSB,cec2014,7,10,11,733.8929669214672,33.89296692146718,374,0,0.018161773681640625
PSO,cec2014,7,10,11,700.0738694021654,0.07386940216542826,40050,0,4.844654083251953
GWO,cec2014,7,10,11,700.6516980164461,0.651698016446062,40050,0,5.463454246520996
GA,cec2014,7,10,11,700.4303730564475,0.43037305644747903,40050,0,7.31159520149231
SSA,cec2014,7,10,11,706.0762625585608,6.076262558560757,76050,0,11.48106050491333
NLSHADE-RSP,cec2014,7,10,12,700.0270933960904,0.027093396090435817,40002,0,1.4862802028656006
LSHADE,cec2014,7,10,12,700.001601869184,0.0016018691840145038,40050,0,1.5385034084320068
JADE,cec2014,7,10,12,700.000104912892,0.00010491289197034348,40050,0,1.5126368999481201
jSO,cec2014,7,10,12,700.0123160725193,0.01231607251929745,37640,0,1.574892520904541
Spiral-LSHADE,cec2014,7,10,12,700.0,0.0,40000,1,3.867624521255493
CMAES,cec2014,7,10,12,700.0,0.0,3431,1,0.4730050563812256
SciPyDE,cec2014,7,10,12,703.191538087789,3.191538087789013,2550,0,0.1518230438232422
LBFGSB,cec2014,7,10,12,733.3649916889711,33.364991688971145,517,0,0.03191685676574707
PSO,cec2014,7,10,12,700.2707941820679,0.2707941820679025,40050,0,4.461188316345215
GWO,cec2014,7,10,12,700.9587886129173,0.9587886129172603,40050,0,5.042510747909546
GA,cec2014,7,10,12,700.5671522436664,0.5671522436664418,40050,0,7.582382440567017
SSA,cec2014,7,10,12,717.016245569054,17.016245569054036,76050,0,11.614190101623535
NLSHADE-RSP,cec2014,7,10,13,700.0373623825664,0.037362382566357155,40002,0,1.5774831771850586
LSHADE,cec2014,7,10,13,700.0008617305587,0.0008617305586540169,40050,0,1.645185947418213
JADE,cec2014,7,10,13,700.0074822692839,0.007482269283855203,40050,0,1.5701544284820557
jSO,cec2014,7,10,13,700.0000000000001,1.1368683772161603e-13,38658,1,1.4726598262786865
Spiral-LSHADE,cec2014,7,10,13,700.0,0.0,40000,1,3.508411169052124
CMAES,cec2014,7,10,13,700.0172262938597,0.01722629385972141,2891,0,0.3700258731842041
SciPyDE,cec2014,7,10,13,703.3776193008923,3.37761930089232,3300,0,0.18536114692687988
LBFGSB,cec2014,7,10,13,971.14162036935,271.14162036935,363,0,0.015009880065917969
PSO,cec2014,7,10,13,700.1525681659886,0.15256816598855494,40050,0,4.410223960876465
GWO,cec2014,7,10,13,701.1825515788354,1.1825515788353869,40050,0,5.009970188140869
GA,cec2014,7,10,13,700.6000795889732,0.6000795889732444,40050,0,7.437516450881958
SSA,cec2014,7,10,13,703.7305483411741,3.730548341174085,76050,0,11.202370166778564
NLSHADE-RSP,cec2014,7,10,14,700.0123160725195,0.012316072519524823,40002,0,1.5025746822357178
LSHADE,cec2014,7,10,14,700.0042942059418,0.004294205941846485,40050,0,1.524198293685913
JADE,cec2014,7,10,14,700.0000248376748,2.4837674800437526e-05,40050,0,1.5135767459869385
jSO,cec2014,7,10,14,700.0000000000233,2.3305801732931286e-11,39667,1,1.5187108516693115
Spiral-LSHADE,cec2014,7,10,14,700.0000000000001,1.1368683772161603e-13,40000,1,3.5128304958343506
CMAES,cec2014,7,10,14,700.0073960403341,0.007396040334128884,3121,0,0.43292832374572754
SciPyDE,cec2014,7,10,14,703.4093228008255,3.409322800825521,3150,0,0.1936793327331543
LBFGSB,cec2014,7,10,14,700.2710718929465,0.27107189294645195,869,0,0.03998756408691406
PSO,cec2014,7,10,14,700.1353074713705,0.13530747137053822,40050,0,3.539172410964966
GWO,cec2014,7,10,14,700.7818828616516,0.7818828616516384,40050,0,3.900986671447754
GA,cec2014,7,10,14,700.2524366506846,0.2524366506845581,40050,0,5.050226211547852
SSA,cec2014,7,10,14,712.906967416648,12.906967416647944,76050,0,7.287294864654541
NLSHADE-RSP,cec2014,7,10,15,700.0000000001869,1.8690116121433675e-10,40002,1,1.1961860656738281
LSHADE,cec2014,7,10,15,700.0057930269328,0.0057930269327926,40050,0,1.247401475906372
JADE,cec2014,7,10,15,700.012001370426,0.012001370425991809,40050,0,1.2165040969848633
jSO,cec2014,7,10,15,700.0000000000001,1.1368683772161603e-13,37096,1,1.1704251766204834
Spiral-LSHADE,cec2014,7,10,15,700.0,0.0,40000,1,2.8642070293426514
CMAES,cec2014,7,10,15,700.0196777345582,0.019677734558172233,3161,0,0.35077476501464844
SciPyDE,cec2014,7,10,15,703.7211704667744,3.7211704667744243,2850,0,0.13203167915344238
LBFGSB,cec2014,7,10,15,732.8881614538876,32.88816145388762,506,0,0.024382591247558594
PSO,cec2014,7,10,15,700.2461912311619,0.24619123116190167,40050,0,2.8680059909820557
GWO,cec2014,7,10,15,700.768458838855,0.7684588388550537,40050,0,3.3099284172058105
GA,cec2014,7,10,15,700.5193408865211,0.5193408865211495,40050,0,4.882121801376343
SSA,cec2014,7,10,15,702.0746542928849,2.0746542928849294,76050,0,7.2139036655426025
NLSHADE-RSP,cec2014,7,10,16,700.0073960403348,0.007396040334811005,40002,0,1.1558372974395752
LSHADE,cec2014,7,10,16,700.0117561541203,0.011756154120348583,40050,0,1.2342469692230225
JADE,cec2014,7,10,16,700.0000507803462,5.078034621419647e-05,40050,0,1.1897249221801758
jSO,cec2014,7,10,16,700.0123160725195,0.012316072519524823,38728,0,1.1918959617614746
Spiral-LSHADE,cec2014,7,10,16,700.0,0.0,40000,1,2.8306400775909424
CMAES,cec2014,7,10,16,700.0,0.0,3221,1,0.3442416191101074
SciPyDE,cec2014,7,10,16,703.5223138832524,3.522313883252423,3000,0,0.1346147060394287
LBFGSB,cec2014,7,10,16,716.0261239018032,16.026123901803203,583,0,0.026067495346069336
PSO,cec2014,7,10,16,700.1010095474641,0.10100954746405932,40050,0,2.8065826892852783
GWO,cec2014,7,10,16,700.1392406433328,0.1392406433327551,40050,0,3.225816249847412
GA,cec2014,7,10,16,700.6872483185626,0.6872483185626379,40050,0,4.768146276473999
SSA,cec2014,7,10,16,705.9990066077546,5.999006607754609,76050,0,7.032691478729248
NLSHADE-RSP,cec2014,7,10,17,700.0148066568111,0.014806656811060748,40002,0,1.1424033641815186
LSHADE,cec2014,7,10,17,700.0033605907732,0.0033605907732408014,40050,0,1.2049622535705566
JADE,cec2014,7,10,17,700.007564144251,0.0075641442509777335,40050,0,1.1664295196533203
jSO,cec2014,7,10,17,700.0098572846213,0.009857284621261897,39697,0,1.1952662467956543
Spiral-LSHADE,cec2014,7,10,17,700.0,0.0,40000,1,2.765040159225464
CMAES,cec2014,7,10,17,700.0245732940864,0.024573294086394526,3261,0,0.34076523780822754
SciPyDE,cec2014,7,10,17,706.2490204748831,6.249020474883082,3150,0,0.13497138023376465
LBFGSB,cec2014,7,10,17,700.0098573670007,0.009857367000677186,572,0,0.019849777221679688
PSO,cec2014,7,10,17,700.3348625629832,0.33486256298317585,40050,0,2.749462842941284
GWO,cec2014,7,10,17,701.1225156211129,1.1225156211129388,40050,0,3.124022960662842
GA,cec2014,7,10,17,700.6980503322482,0.6980503322481582,40050,0,4.594135284423828
SSA,cec2014,7,10,17,703.1996182342107,3.199618234210675,76050,0,6.92643666267395
NLSHADE-RSP,cec2014,7,10,18,700.0000000000003,3.410605131648481e-13,40002,1,1.1986351013183594
LSHADE,cec2014,7,10,18,700.0049992103674,0.004999210367373053,40050,0,1.205737590789795
JADE,cec2014,7,10,18,700.0000024781301,2.4781301135590184e-06,40050,0,1.1664166450500488
jSO,cec2014,7,10,18,700.0000000000001,1.1368683772161603e-13,36991,1,1.1173176765441895
Spiral-LSHADE,cec2014,7,10,18,700.0,0.0,40000,1,2.781954288482666
CMAES,cec2014,7,10,18,700.014772407723,0.014772407722944081,3471,0,0.4007244110107422
SciPyDE,cec2014,7,10,18,704.7586622702265,4.758662270226523,3450,0,0.14768671989440918
LBFGSB,cec2014,7,10,18,700.1034708127645,0.10347081276449899,550,0,0.01900506019592285
PSO,cec2014,7,10,18,700.3619906979267,0.3619906979266716,40050,0,2.771771192550659
GWO,cec2014,7,10,18,701.240215389576,1.2402153895759511,40050,0,3.173567056655884
GA,cec2014,7,10,18,700.7478488215675,0.7478488215674588,40050,0,4.875582933425903
SSA,cec2014,7,10,18,713.8500997952752,13.850099795275241,76050,0,6.850816011428833
NLSHADE-RSP,cec2014,7,10,19,700.0257020286493,0.025702028649334352,40002,0,1.1343677043914795
LSHADE,cec2014,7,10,19,700.0013000359264,0.001300035926419696,40050,0,1.1858842372894287
JADE,cec2014,7,10,19,700.0150980389363,0.015098038936343983,40050,0,1.152956247329712
jSO,cec2014,7,10,19,700.0000000000007,6.821210263296962e-13,38292,1,1.1438326835632324
Spiral-LSHADE,cec2014,7,10,19,700.0,0.0,40000,1,2.7495646476745605
CMAES,cec2014,7,10,19,700.0098572846078,0.00985728460784685,3171,0,0.2946009635925293
SciPyDE,cec2014,7,10,19,704.857783382135,4.85778338213504,3000,0,0.12664294242858887
LBFGSB,cec2014,7,10,19,700.179789608251,0.1797896082509851,429,0,0.014690637588500977
PSO,cec2014,7,10,19,700.2435999176085,0.24359991760854882,40050,0,2.723311185836792
GWO,cec2014,7,10,19,701.4182506733003,1.4182506733003493,40050,0,3.016601800918579
GA,cec2014,7,10,19,700.4802945369465,0.48029453694653057,40050,0,4.413290023803711
SSA,cec2014,7,10,19,704.0143230785026,4.014323078502571,76050,0,6.724524021148682
NLSHADE-RSP,cec2014,7,10,20,700.0000000000001,1.1368683772161603e-13,40002,1,1.087179183959961
LSHADE,cec2014,7,10,20,700.0180080715404,0.0180080715404074,40050,0,1.1493921279907227
JADE,cec2014,7,10,20,700.0000031110161,3.111016098955588e-06,40050,0,1.1189491748809814
jSO,cec2014,7,10,20,700.0000000000001,1.1368683772161603e-13,38410,1,1.1168928146362305
Spiral-LSHADE,cec2014,7,10,20,700.0,0.0,40000,1,2.661241292953491
CMAES,cec2014,7,10,20,700.0196777345581,0.019677734558058546,3071,0,0.3354473114013672
SciPyDE,cec2014,7,10,20,702.3600259519923,2.36002595199227,3450,0,0.14254546165466309
LBFGSB,cec2014,7,10,20,763.5263162583092,63.52631625830918,440,0,0.014652490615844727
PSO,cec2014,7,10,20,700.214010906373,0.21401090637300513,40050,0,2.888841390609741
GWO,cec2014,7,10,20,701.2308698041948,1.2308698041947537,40050,0,3.1190805435180664
GA,cec2014,7,10,20,700.5522159835507,0.5522159835506955,40050,0,4.550980567932129
SSA,cec2014,7,10,20,703.663934827852,3.6639348278520174,76050,0,6.702898979187012
NLSHADE-RSP,cec2014,7,10,21,700.0258079800265,0.02580798002645679,40002,0,1.0946929454803467
LSHADE,cec2014,7,10,21,700.0103196707544,0.010319670754370236,40050,0,1.1446912288665771
JADE,cec2014,7,10,21,700.0169592203442,0.016959220344233472,40050,0,1.1126892566680908
jSO,cec2014,7,10,21,700.0073960403603,0.0073960403602768565,40046,0,1.156686544418335
Spiral-LSHADE,cec2014,7,10,21,700.0123209913894,0.01232099138940157,40000,0,2.689460277557373
CMAES,cec2014,7,10,21,700.0,0.0,3241,1,0.36133670806884766
SciPyDE,cec2014,7,10,21,704.1619820985369,4.161982098536896,3000,0,0.12325167655944824
LBFGSB,cec2014,7,10,21,742.1298698314775,42.12986983147755,341,0,0.011753559112548828
PSO,cec2014,7,10,21,700.3226058471914,0.3226058471914257,40050,0,2.679579019546509
GWO,cec2014,7,10,21,700.8453173506238,0.845317350623759,40050,0,3.045027494430542
GA,cec2014,7,10,21,700.77871916473,0.7787191647299778,40050,0,4.498474836349487
SSA,cec2014,7,10,21,708.6106242138527,8.610624213852702,76050,0,6.893027305603027
NLSHADE-RSP,cec2014,7,10,22,700.0344673542683,0.03446735426825853,40002,0,1.1320500373840332
LSHADE,cec2014,7,10,22,700.0028535639977,0.002853563997746278,40050,0,1.1827547550201416
JADE,cec2014,7,10,22,700.0078838598197,0.007883859819685313,40050,0,1.193953037261963
jSO,cec2014,7,10,22,700.0000000000002,2.2737367544323206e-13,37965,1,1.144101619720459
Spiral-LSHADE,cec2014,7,10,22,700.0,0.0,40000,1,2.8107738494873047
CMAES,cec2014,7,10,22,700.0073960403341,0.007396040334128884,3221,0,0.3325779438018799
SciPyDE,cec2014,7,10,22,705.6870217316872,5.687021731687196,2700,0,0.11429572105407715
LBFGSB,cec2014,7,10,22,700.0960402533045,0.0960402533045226,462,0,0.015777587890625
PSO,cec2014,7,10,22,700.1181401029592,0.11814010295915978,40050,0,2.7511391639709473
GWO,cec2014,7,10,22,700.9521031355914,0.9521031355914147,40050,0,3.2376224994659424
GA,cec2014,7,10,22,700.579260421758,0.579260421758022,40050,0,4.688164949417114
SSA,cec2014,7,10,22,731.8383821103598,31.838382110359817,76050,0,7.10948371887207
NLSHADE-RSP,cec2014,7,10,23,700.0221512420165,0.022151242016548167,40002,0,1.1490325927734375
LSHADE,cec2014,7,10,23,700.0008424612024,0.0008424612024100497,40050,0,1.1957085132598877
JADE,cec2014,7,10,23,700.0074888710963,0.007488871096256844,40050,0,1.164402723312378
jSO,cec2014,7,10,23,700.0,0.0,36152,1,1.0979886054992676
Spiral-LSHADE,cec2014,7,10,23,700.0000000000002,2.2737367544323206e-13,40000,1,2.7448482513427734
CMAES,cec2014,7,10,23,700.0172410209153,0.017241020915321315,3371,0,0.3335130214691162
SciPyDE,cec2014,7,10,23,708.170863076657,8.170863076657042,4050,0,0.17402911186218262
LBFGSB,cec2014,7,10,23,733.4191500217926,33.419150021792575,627,0,0.02182149887084961
PSO,cec2014,7,10,23,700.120581777036,0.12058177703602269,40050,0,2.7559762001037598
GWO,cec2014,7,10,23,700.8194266876873,0.8194266876872689,40050,0,3.128300428390503
GA,cec2014,7,10,23,700.6393556928955,0.6393556928954922,40050,0,4.636228799819946
SSA,cec2014,7,10,23,713.2472240046241,13.247224004624059,76050,0,6.646522283554077
NLSHADE-RSP,cec2014,7,10,24,700.0371081308285,0.037108130828528374,40002,0,1.0839035511016846
LSHADE,cec2014,7,10,24,700.0008682185266,0.0008682185266479792,40050,0,1.1414039134979248
JADE,cec2014,7,10,24,700.0171998106213,0.017199810621264078,40050,0,1.1108636856079102
jSO,cec2014,7,10,24,700.0000000000001,1.1368683772161603e-13,36829,1,1.0693726539611816
Spiral-LSHADE,cec2014,7,10,24,700.0000000000001,1.1368683772161603e-13,40000,1,2.6402227878570557
CMAES,cec2014,7,10,24,700.0000000000001,1.1368683772161603e-13,3231,1,0.3075132369995117
SciPyDE,cec2014,7,10,24,703.9014966430491,3.901496643049086,2400,0,0.097198486328125
LBFGSB,cec2014,7,10,24,700.0098573019674,0.009857301967372223,660,0,0.021482229232788086
PSO,cec2014,7,10,24,700.7036118975441,0.7036118975440786,40050,0,2.665848731994629
GWO,cec2014,7,10,24,700.5530805169968,0.5530805169968289,40050,0,3.0319910049438477
GA,cec2014,7,10,24,700.8680311748535,0.8680311748535132,40050,0,4.635429382324219
SSA,cec2014,7,10,24,704.2989835141838,4.29898351418376,76050,0,7.160008430480957
NLSHADE-RSP,cec2014,7,10,25,700.019689998005,0.01968999800499205,40002,0,1.1773247718811035
LSHADE,cec2014,7,10,25,700.0094965385609,0.009496538560938461,40050,0,1.232619047164917
JADE,cec2014,7,10,25,700.0099777971232,0.009977797123156051,40050,0,1.1995365619659424
jSO,cec2014,7,10,25,700.0,0.0,36173,1,1.1559932231903076
Spiral-LSHADE,cec2014,7,10,25,700.0,0.0,40000,1,2.9128310680389404
CMAES,cec2014,7,10,25,700.032013427657,0.0320134276570343,3091,0,0.33200955390930176
